season,week,half_life,home_team,away_team,rating_diff,home_field,rest_diff,actual_margin,actual_home_win
2019,14,4,ATL,CAR,0.0278569824749396,1.0,3,20.0,True
2019,14,4,BUF,BAL,-0.2155726695244027,1.0,3,-7.0,False
2019,14,4,CLE,CIN,0.1323916609047918,1.0,0,8.0,True
2019,14,4,GB,WAS,0.1122631569139149,1.0,0,5.0,True
2019,14,4,HOU,DEN,0.2504215434773477,1.0,0,-14.0,False
2019,14,4,MIN,DET,0.1119978390392136,1.0,-4,13.0,True
2019,14,4,NO,SF,0.1840891236352811,1.0,3,-2.0,False
2019,14,4,NYJ,MIA,0.0401980447388007,1.0,0,1.0,True
2019,14,4,TB,IND,0.0477887942109833,1.0,0,3.0,True
2019,14,4,JAX,LAC,-0.1737650032826093,1.0,0,-35.0,False
2019,14,4,ARI,PIT,0.0864600331058496,1.0,0,-6.0,False
2019,14,4,NE,KC,-0.4221090827639481,1.0,0,-7.0,False
2019,14,4,LA,SEA,-0.0785758211322045,1.0,1,16.0,True
2019,14,4,PHI,NYG,0.1614390835884711,1.0,0,6.0,True
2019,14,6,CHI,DAL,-0.2102088378955313,1.0,0,7.0,True
2019,14,6,ATL,CAR,0.0048284714526951,1.0,3,20.0,True
2019,14,6,BUF,BAL,-0.210730756376501,1.0,3,-7.0,False
2019,14,6,CLE,CIN,0.1541572774896088,1.0,0,8.0,True
2019,14,6,GB,WAS,0.1469280588849536,1.0,0,5.0,True
2019,14,6,HOU,DEN,0.2051082446774824,1.0,0,-14.0,False
2019,14,6,MIN,DET,0.1000370348465675,1.0,-4,13.0,True
2019,14,6,NO,SF,0.1529816185148838,1.0,3,-2.0,False
2019,14,6,NYJ,MIA,0.0401542021375533,1.0,0,1.0,True
2019,14,6,TB,IND,0.0268269842578188,1.0,0,3.0,True
2019,14,6,JAX,LAC,-0.0978723904822606,1.0,0,-35.0,False
2019,14,6,ARI,PIT,0.0745386302519074,1.0,0,-6.0,False
2019,14,6,NE,KC,-0.3276378151147331,1.0,0,-7.0,False
2019,14,6,LA,SEA,-0.0709161367623693,1.0,1,16.0,True
2019,14,6,PHI,NYG,0.1671043897944691,1.0,0,6.0,True
2019,14,10,CHI,DAL,-0.2303450303734895,1.0,0,7.0,True
2019,14,10,ATL,CAR,-0.0159481764192147,1.0,3,20.0,True
2019,14,10,BUF,BAL,-0.2035653620985178,1.0,3,-7.0,False
2019,14,10,CLE,CIN,0.1640268211103729,1.0,0,8.0,True
2019,14,10,GB,WAS,0.1805436595873185,1.0,0,5.0,True
2019,14,10,HOU,DEN,0.1737224106433878,1.0,0,-14.0,False
2019,14,10,MIN,DET,0.0864877348315108,1.0,-4,13.0,True
2019,14,10,NO,SF,0.123489826296078,1.0,3,-2.0,False
2019,14,10,NYJ,MIA,0.0419878972332763,1.0,0,1.0,True
2019,14,10,TB,IND,0.0187477977504433,1.0,0,3.0,True
2019,14,10,JAX,LAC,-0.0425857282430008,1.0,0,-35.0,False
2019,14,10,ARI,PIT,0.0575982794139518,1.0,0,-6.0,False
2019,14,10,NE,KC,-0.2493485066063267,1.0,0,-7.0,False
2019,14,10,LA,SEA,-0.0638102258004839,1.0,1,16.0,True
2019,14,10,PHI,NYG,0.1691932238964084,1.0,0,6.0,True
2019,14,20,CHI,DAL,-0.2430234827913744,1.0,0,7.0,True
2019,14,20,ATL,CAR,-0.0317340268343736,1.0,3,20.0,True
2019,14,20,BUF,BAL,-0.197129240992745,1.0,3,-7.0,False
2019,14,20,CLE,CIN,0.1666184056591419,1.0,0,8.0,True
2019,14,20,GB,WAS,0.2084144838001936,1.0,0,5.0,True
2019,14,20,HOU,DEN,0.1538421892758851,1.0,0,-14.0,False
2019,14,20,MIN,DET,0.0739173969913616,1.0,-4,13.0,True
2019,14,20,NO,SF,0.0990848568699752,1.0,3,-2.0,False
2019,14,20,NYJ,MIA,0.0455748285163846,1.0,0,1.0,True
2019,14,20,TB,IND,0.0181105639287902,1.0,0,3.0,True
2019,14,20,JAX,LAC,-0.0053148846718957,1.0,0,-35.0,False
2019,14,20,ARI,PIT,0.0415433681256324,1.0,0,-6.0,False
2019,14,20,NE,KC,-0.1903289665690657,1.0,0,-7.0,False
2019,14,20,LA,SEA,-0.057900605576755,1.0,1,16.0,True
2019,14,20,PHI,NYG,0.1694131631635076,1.0,0,6.0,True
2019,14,50,CHI,DAL,-0.249623039073528,1.0,0,7.0,True
2019,14,50,ATL,CAR,-0.0408990939781983,1.0,3,20.0,True
2019,14,50,BUF,BAL,-0.1931295244415067,1.0,3,-7.0,False
2019,14,50,CLE,CIN,0.1661936558836695,1.0,0,8.0,True
2019,14,50,GB,WAS,0.2258998030599593,1.0,0,5.0,True
2019,14,50,HOU,DEN,0.1435954277652519,1.0,0,-14.0,False
2019,14,50,MIN,DET,0.0654354390234964,1.0,-4,13.0,True
2019,14,50,NO,SF,0.0837253885867595,1.0,3,-2.0,False
2019,14,50,NYJ,MIA,0.0489778182693251,1.0,0,1.0,True
2019,14,50,TB,IND,0.0199234469442183,1.0,0,3.0,True
2019,14,50,JAX,LAC,0.0151000902426094,1.0,0,-35.0,False
2019,14,50,ARI,PIT,0.0309182973040096,1.0,0,-6.0,False
2019,14,50,NE,KC,-0.1552495972477913,1.0,0,-7.0,False
2019,14,50,LA,SEA,-0.0541012852158635,1.0,1,16.0,True
2019,14,50,PHI,NYG,0.1690823825340499,1.0,0,6.0,True
2019,14,100,CHI,DAL,-0.2516606697852894,1.0,0,7.0,True
2019,14,100,ATL,CAR,-0.0438642808937667,1.0,3,20.0,True
2019,14,100,BUF,BAL,-0.1918044510371742,1.0,3,-7.0,False
2019,14,100,CLE,CIN,0.165731246443388,1.0,0,8.0,True
2019,14,100,GB,WAS,0.2318164568563228,1.0,0,5.0,True
2019,14,100,HOU,DEN,0.1404713981594163,1.0,0,-14.0,False
2019,14,100,MIN,DET,0.0624623773370757,1.0,-4,13.0,True
2019,14,100,NO,SF,0.0785159338716688,1.0,3,-2.0,False
2019,14,100,NYJ,MIA,0.0503532357253533,1.0,0,1.0,True
2019,14,100,TB,IND,0.0208788759683343,1.0,0,3.0,True
2019,14,100,JAX,LAC,0.0215651779405591,1.0,0,-35.0,False
2019,14,100,ARI,PIT,0.027254862164961,1.0,0,-6.0,False
2019,14,100,NE,KC,-0.1436610461007568,1.0,0,-7.0,False
2019,14,100,LA,SEA,-0.0527904808321705,1.0,1,16.0,True
2019,14,100,PHI,NYG,0.1689087212547038,1.0,0,6.0,True
2019,15,2,BAL,NYJ,0.4992458280897206,1.0,0,21.0,True
2019,15,2,CAR,SEA,-0.4124010353442513,1.0,0,-6.0,False
2019,15,2,CIN,NE,0.4508415126063368,1.0,0,-21.0,False
2019,15,2,DET,TB,-0.3190004216435012,1.0,0,-21.0,False
2019,15,2,GB,CHI,0.0262707248676034,1.0,-3,8.0,True
2019,15,2,KC,DEN,0.4076561702103868,1.0,0,20.0,True
2019,15,2,NYG,MIA,-0.0554306798182542,1.0,-1,16.0,True
2019,15,2,TEN,HOU,0.2154064374933355,1.0,0,-3.0,False
2019,15,2,WAS,PHI,-0.0803893575881451,1.0,1,-10.0,False
2019,15,2,ARI,CLE,-0.0972730394080398,1.0,0,14.0,True
2019,15,2,LAC,MIN,0.099613573053839,1.0,0,-29.0,False
2019,15,2,DAL,LA,-0.1369213792457186,1.0,3,23.0,True
2019,15,2,SF,ATL,-0.084119127921841,1.0,0,-7.0,False
2019,15,2,PIT,BUF,-0.0351033700717839,1.0,0,-7.0,False
2019,15,2,NO,IND,0.2604996073971271,1.0,0,27.0,True
2019,15,4,BAL,NYJ,0.4538180610944914,1.0,0,21.0,True
2019,15,4,CAR,SEA,-0.3164338803116581,1.0,0,-6.0,False
2019,15,4,CIN,NE,0.1877197917800019,1.0,0,-21.0,False
2019,15,4,DET,TB,-0.1568247667124176,1.0,0,-21.0,False
2019,15,4,GB,CHI,0.0487390426857867,1.0,-3,8.0,True
2019,15,4,KC,DEN,0.3080848240684177,1.0,0,20.0,True
2019,15,4,NYG,MIA,-0.0401411576445784,1.0,-1,16.0,True
2019,15,4,TEN,HOU,0.090637068103283,1.0,0,-3.0,False
2019,15,4,WAS,PHI,-0.1238352713094424,1.0,1,-10.0,False
2019,15,4,ARI,CLE,-0.0719500284099571,1.0,0,14.0,True
2019,15,4,LAC,MIN,-0.0114844709884521,1.0,0,-29.0,False
2019,15,4,DAL,LA,-0.0123719583420431,1.0,3,23.0,True
2019,15,4,SF,ATL,0.0177275504355072,1.0,0,-7.0,False
2019,15,4,PIT,BUF,-0.0816859608199794,1.0,0,-7.0,False
2019,15,4,NO,IND,0.24220276261854,1.0,0,27.0,True
2019,15,6,BAL,NYJ,0.4338745345751451,1.0,0,21.0,True
2019,15,6,CAR,SEA,-0.2686240405683791,1.0,0,-6.0,False
2019,15,6,CIN,NE,0.0714719917131317,1.0,0,-21.0,False
2019,15,6,DET,TB,-0.0914927092591285,1.0,0,-21.0,False
2019,15,6,GB,CHI,0.0636078905799797,1.0,-3,8.0,True
2019,15,6,KC,DEN,0.2679185998989621,1.0,0,20.0,True
2019,15,6,NYG,MIA,-0.0221872968207491,1.0,-1,16.0,True
2019,15,6,TEN,HOU,0.0455123809812531,1.0,0,-3.0,False
2019,15,6,WAS,PHI,-0.1478211963983958,1.0,1,-10.0,False
2019,15,6,ARI,CLE,-0.0657617855148676,1.0,0,14.0,True
2019,15,6,LAC,MIN,-0.0509411568452261,1.0,0,-29.0,False
2019,15,6,DAL,LA,0.0317386828422068,1.0,3,23.0,True
2019,15,6,SF,ATL,0.0609273014728728,1.0,0,-7.0,False
2019,15,6,PIT,BUF,-0.086352219219774,1.0,0,-7.0,False
2019,15,6,NO,IND,0.2366648084724471,1.0,0,27.0,True
2019,15,10,BAL,NYJ,0.4178815495412482,1.0,0,21.0,True
2019,15,10,CAR,SEA,-0.2262701685007524,1.0,0,-6.0,False
2019,15,10,CIN,NE,-0.0268736167869168,1.0,0,-21.0,False
2019,15,10,DET,TB,-0.0374576276363649,1.0,0,-21.0,False
2019,15,10,GB,CHI,0.0772163894222379,1.0,-3,8.0,True
2019,15,10,KC,DEN,0.2380957811759833,1.0,0,20.0,True
2019,15,10,NYG,MIA,-0.000664049664298,1.0,-1,16.0,True
2019,15,10,TEN,HOU,0.0119325360483225,1.0,0,-3.0,False
2019,15,10,WAS,PHI,-0.1704576308641587,1.0,1,-10.0,False
2019,15,10,ARI,CLE,-0.064895427706285,1.0,0,14.0,True
2019,15,10,LAC,MIN,-0.0814626946657886,1.0,0,-29.0,False
2019,15,10,DAL,LA,0.0667962411107386,1.0,3,23.0,True
2019,15,10,SF,ATL,0.0977027412866376,1.0,0,-7.0,False
2019,15,10,PIT,BUF,-0.0870499758443656,1.0,0,-7.0,False
2019,15,10,NO,IND,0.2329126244739199,1.0,0,27.0,True
2019,15,20,BAL,NYJ,0.4067665615554778,1.0,0,21.0,True
2019,15,20,CAR,SEA,-0.1934660849817317,1.0,0,-6.0,False
2019,15,20,CIN,NE,-0.1010177544618447,1.0,0,-21.0,False
2019,15,20,DET,TB,0.0029022411794321,1.0,0,-21.0,False
2019,15,20,GB,CHI,0.0875508043887805,1.0,-3,8.0,True
2019,15,20,KC,DEN,0.2187921067849413,1.0,0,20.0,True
2019,15,20,NYG,MIA,0.0200317848674654,1.0,-1,16.0,True
2019,15,20,TEN,HOU,-0.0103558826014252,1.0,0,-3.0,False
2019,15,20,WAS,PHI,-0.1890914955189442,1.0,1,-10.0,False
2019,15,20,ARI,CLE,-0.0675322105569623,1.0,0,14.0,True
2019,15,20,LAC,MIN,-0.1030430456461237,1.0,0,-29.0,False
2019,15,20,DAL,LA,0.0924328250808587,1.0,3,23.0,True
2019,15,20,SF,ATL,0.125688104654026,1.0,0,-7.0,False
2019,15,20,PIT,BUF,-0.0866480851064824,1.0,0,-7.0,False
2019,15,20,NO,IND,0.2304855559105475,1.0,0,27.0,True
2019,15,50,BAL,NYJ,0.4007216488858583,1.0,0,21.0,True
2019,15,50,CAR,SEA,-0.1738582585956763,1.0,0,-6.0,False
2019,15,50,CIN,NE,-0.144732415551384,1.0,0,-21.0,False
2019,15,50,DET,TB,0.0266470244883035,1.0,0,-21.0,False
2019,15,50,GB,CHI,0.093489561676521,1.0,-3,8.0,True
2019,15,50,KC,DEN,0.2089305225621982,1.0,0,20.0,True
2019,15,50,NYG,MIA,0.0343136037416131,1.0,-1,16.0,True
2019,15,50,TEN,HOU,-0.0221534804295523,1.0,0,-3.0,False
2019,15,50,WAS,PHI,-0.2007825716607782,1.0,1,-10.0,False
2019,15,50,ARI,CLE,-0.0706588679848594,1.0,0,14.0,True
2019,15,50,LAC,MIN,-0.1152530402916693,1.0,0,-29.0,False
2019,15,50,DAL,LA,0.1073868010031383,1.0,3,23.0,True
2019,15,50,SF,ATL,0.1423056265403854,1.0,0,-7.0,False
2019,15,50,PIT,BUF,-0.0863541574308849,1.0,0,-7.0,False
2019,15,50,NO,IND,0.2291532674960665,1.0,0,27.0,True
2019,15,100,BAL,NYJ,0.3988328052015806,1.0,0,21.0,True
2019,15,100,CAR,SEA,-0.1673876636295148,1.0,0,-6.0,False
2019,15,100,CIN,NE,-0.1590798026159952,1.0,0,-21.0,False
2019,15,100,DET,TB,0.0344426223281469,1.0,0,-21.0,False
2019,15,100,GB,CHI,0.0953935884022614,1.0,-3,8.0,True
2019,15,100,KC,DEN,0.2059688944391024,1.0,0,20.0,True
2019,15,100,NYG,MIA,0.0393739108643761,1.0,-1,16.0,True
2019,15,100,TEN,HOU,-0.0257913567846112,1.0,0,-3.0,False
2019,15,100,WAS,PHI,-0.2047436482605577,1.0,1,-10.0,False
2019,15,100,ARI,CLE,-0.0719701398962166,1.0,0,14.0,True
2019,15,100,LAC,MIN,-0.1191821143083307,1.0,0,-29.0,False
2019,15,100,DAL,LA,0.1122855446253492,1.0,3,23.0,True
2019,15,100,SF,ATL,0.1477780725005947,1.0,0,-7.0,False
2019,15,100,PIT,BUF,-0.0862833788389434,1.0,0,-7.0,False
2019,15,100,NO,IND,0.2287242784946877,1.0,0,27.0,True
2019,16,2,TB,HOU,0.0356787461770027,1.0,0,-3.0,False
2019,16,2,NE,BUF,-0.3457580791585692,1.0,0,7.0,True
2019,16,2,SF,LA,0.020779907070909,1.0,0,3.0,True
2019,16,2,ATL,JAX,0.5315939568446492,1.0,0,12.0,True
2019,16,2,CLE,BAL,-0.533570970606866,1.0,-3,-16.0,False
2019,16,2,IND,CAR,0.1639164184047973,1.0,-1,32.0,True
2019,16,2,MIA,CIN,-0.1996164124796851,1.0,0,3.0,True
2019,16,2,NYJ,PIT,0.0676484779309697,1.0,3,6.0,True
2019,16,2,TEN,NO,-0.2238248477422013,1.0,1,-10.0,False
2019,16,2,WAS,NYG,-0.0082373070300959,1.0,0,-6.0,False
2019,16,2,DEN,DET,0.0894323422787312,1.0,0,10.0,True
2019,16,2,PHI,DAL,-0.2519136911916162,1.0,0,8.0,True
2019,16,2,SEA,ARI,-0.013930251603045,1.0,0,-14.0,False
2019,16,2,CHI,KC,-0.5653811777813798,1.0,0,-23.0,False
2019,16,2,MIN,GB,-0.3240600042974241,1.0,0,-13.0,False
2019,16,4,TB,HOU,-0.0337013357422752,1.0,0,-3.0,False
2019,16,4,NE,BUF,-0.2301008320823575,1.0,0,7.0,True
2019,16,4,SF,LA,-0.0048671244750428,1.0,0,3.0,True
2019,16,4,ATL,JAX,0.3357812843336863,1.0,0,12.0,True
2019,16,4,CLE,BAL,-0.4079974960530458,1.0,-3,-16.0,False
2019,16,4,IND,CAR,0.1380298519763758,1.0,-1,32.0,True
2019,16,4,MIA,CIN,-0.1136284733759962,1.0,0,3.0,True
2019,16,4,NYJ,PIT,0.0490396329147865,1.0,3,6.0,True
2019,16,4,TEN,NO,-0.1813134371708292,1.0,1,-10.0,False
2019,16,4,WAS,NYG,0.0131959051166657,1.0,0,-6.0,False
2019,16,4,DEN,DET,0.0784189870030043,1.0,0,10.0,True
2019,16,4,PHI,DAL,-0.2063203121800803,1.0,0,8.0,True
2019,16,4,SEA,ARI,0.0430434872481929,1.0,0,-14.0,False
2019,16,4,CHI,KC,-0.4154947169109376,1.0,0,-23.0,False
2019,16,4,MIN,GB,-0.1590800068397966,1.0,0,-13.0,False
2019,16,6,TB,HOU,-0.0621387906768433,1.0,0,-3.0,False
2019,16,6,NE,BUF,-0.1599506775533817,1.0,0,7.0,True
2019,16,6,SF,LA,0.0022732988929577,1.0,0,3.0,True
2019,16,6,ATL,JAX,0.2418410633845627,1.0,0,12.0,True
2019,16,6,CLE,BAL,-0.3549583950729312,1.0,-3,-16.0,False
2019,16,6,IND,CAR,0.1062531028464638,1.0,-1,32.0,True
2019,16,6,MIA,CIN,-0.0862139793248195,1.0,0,3.0,True
2019,16,6,NYJ,PIT,0.0270372468661354,1.0,3,6.0,True
2019,16,6,TEN,NO,-0.173341772216902,1.0,1,-10.0,False
2019,16,6,WAS,NYG,0.011194551355693,1.0,0,-6.0,False
2019,16,6,DEN,DET,0.0622058850662896,1.0,0,10.0,True
2019,16,6,PHI,DAL,-0.1954046983100501,1.0,0,8.0,True
2019,16,6,SEA,ARI,0.0665869713942295,1.0,0,-14.0,False
2019,16,6,CHI,KC,-0.3653163865085561,1.0,0,-23.0,False
2019,16,6,MIN,GB,-0.1024039335368233,1.0,0,-13.0,False
2019,16,10,TB,HOU,-0.0839018520954782,1.0,0,-3.0,False
2019,16,10,NE,BUF,-0.0910344970719678,1.0,0,7.0,True
2019,16,10,SF,LA,0.0164005754234183,1.0,0,3.0,True
2019,16,10,ATL,JAX,0.1630113929087365,1.0,0,12.0,True
2019,16,10,CLE,BAL,-0.3103992026142512,1.0,-3,-16.0,False
2019,16,10,IND,CAR,0.0720645113091941,1.0,-1,32.0,True
2019,16,10,MIA,CIN,-0.0717780568681568,1.0,0,3.0,True
2019,16,10,NYJ,PIT,0.0043283056554336,1.0,3,6.0,True
2019,16,10,TEN,NO,-0.1678787437380297,1.0,1,-10.0,False
2019,16,10,WAS,NYG,0.0032361641779315,1.0,0,-6.0,False
2019,16,10,DEN,DET,0.0412747174808653,1.0,0,10.0,True
2019,16,10,PHI,DAL,-0.1894131139424641,1.0,0,8.0,True
2019,16,10,SEA,ARI,0.0878908486939259,1.0,0,-14.0,False
2019,16,10,CHI,KC,-0.3267912382190965,1.0,0,-23.0,False
2019,16,10,MIN,GB,-0.0612056720864611,1.0,0,-13.0,False
2019,16,20,TB,HOU,-0.0982890664107935,1.0,0,-3.0,False
2019,16,20,NE,BUF,-0.0329093747338572,1.0,0,7.0,True
2019,16,20,SF,LA,0.0319409037304615,1.0,0,3.0,True
2019,16,20,ATL,JAX,0.1052386173371566,1.0,0,12.0,True
2019,16,20,CLE,BAL,-0.2772028530656459,1.0,-3,-16.0,False
2019,16,20,IND,CAR,0.0424966554253708,1.0,-1,32.0,True
2019,16,20,MIA,CIN,-0.0679275262796403,1.0,0,3.0,True
2019,16,20,NYJ,PIT,-0.0144112567730895,1.0,3,6.0,True
2019,16,20,TEN,NO,-0.1634757387460622,1.0,1,-10.0,False
2019,16,20,WAS,NYG,-0.0068514959462342,1.0,0,-6.0,False
2019,16,20,DEN,DET,0.0201803104826825,1.0,0,10.0,True
2019,16,20,PHI,DAL,-0.1869711723843222,1.0,0,8.0,True
2019,16,20,SEA,ARI,0.1053068245834769,1.0,0,-14.0,False
2019,16,20,CHI,KC,-0.2993785631484902,1.0,0,-23.0,False
2019,16,20,MIN,GB,-0.0340400870426963,1.0,0,-13.0,False
2019,16,50,TB,HOU,-0.1057177230593927,1.0,0,-3.0,False
2019,16,50,NE,BUF,0.0040030971079919,1.0,0,7.0,True
2019,16,50,SF,LA,0.0430855606861779,1.0,0,3.0,True
2019,16,50,ATL,JAX,0.0721939016844275,1.0,0,12.0,True
2019,16,50,CLE,BAL,-0.2579136221809538,1.0,-3,-16.0,False
2019,16,50,IND,CAR,0.0237307862857651,1.0,-1,32.0,True
2019,16,50,MIA,CIN,-0.0691566029258344,1.0,0,3.0,True
2019,16,50,NYJ,PIT,-0.0257854590976503,1.0,3,6.0,True
2019,16,50,TEN,NO,-0.1604413901538495,1.0,1,-10.0,False
2019,16,50,WAS,NYG,-0.0145411864990785,1.0,0,-6.0,False
2019,16,50,DEN,DET,0.0052327767921398,1.0,0,10.0,True
2019,16,50,PHI,DAL,-0.1864658675826182,1.0,0,8.0,True
2019,16,50,SEA,ARI,0.1162770858821934,1.0,0,-14.0,False
2019,16,50,CHI,KC,-0.283683313879638,1.0,0,-23.0,False
2019,16,50,MIN,GB,-0.0195307771372724,1.0,0,-13.0,False
2019,16,100,TB,HOU,-0.1079568817112334,1.0,0,-3.0,False
2019,16,100,NE,BUF,0.0165652613554984,1.0,0,7.0,True
2019,16,100,SF,LA,0.0470652696402835,1.0,0,3.0,True
2019,16,100,ATL,JAX,0.0615458262253256,1.0,0,12.0,True
2019,16,100,CLE,BAL,-0.2516450616732831,1.0,-3,-16.0,False
2019,16,100,IND,CAR,0.0173768162956537,1.0,-1,32.0,True
2019,16,100,MIA,CIN,-0.0702070830408608,1.0,0,3.0,True
2019,16,100,NYJ,PIT,-0.0295300620877743,1.0,3,6.0,True
2019,16,100,TEN,NO,-0.1593401856707594,1.0,1,-10.0,False
2019,16,100,WAS,NYG,-0.0173569294804389,1.0,0,-6.0,False
2019,16,100,DEN,DET,-0.0001247385253767,1.0,0,10.0,True
2019,16,100,PHI,DAL,-0.186465932302681,1.0,0,8.0,True
2019,16,100,SEA,ARI,0.1200082389420746,1.0,0,-14.0,False
2019,16,100,CHI,KC,-0.2785898705197234,1.0,0,-23.0,False
2019,16,100,MIN,GB,-0.0150052954100824,1.0,0,-13.0,False
2019,17,2,BUF,NYJ,-0.1307726345512386,1.0,0,-7.0,False
2019,17,2,CAR,NO,-0.6047289129817244,1.0,0,-32.0,False
2019,17,2,CIN,CLE,0.1352147211531101,1.0,0,10.0,True
2019,17,2,DET,GB,-0.5847105137285072,1.0,1,-3.0,False
2019,17,2,KC,LAC,0.3756239462769317,1.0,0,10.0,True
2019,17,2,MIN,CHI,0.1059177431075903,1.0,-1,-2.0,False
2019,17,2,NE,MIA,-0.1523423704380263,1.0,0,-3.0,False
2019,17,2,TB,ATL,-0.1564499623663481,1.0,0,-6.0,False
2019,17,2,BAL,PIT,0.7551153503506487,1.0,0,18.0,True
2019,17,2,DAL,WAS,0.1919702779184338,1.0,0,31.0,True
2019,17,2,HOU,TEN,-0.0164447122749328,1.0,0,-21.0,False
2019,17,2,JAX,IND,-0.4383450012949108,1.0,0,18.0,True
2019,17,2,LA,ARI,-0.2848446066671128,1.0,0,7.0,True
2019,17,2,NYG,PHI,0.1565309024512217,1.0,0,-17.0,False
2019,17,2,SEA,SF,-0.0109686748789781,1.0,0,-5.0,False
2019,17,4,BUF,NYJ,-0.0143412961136151,1.0,0,-7.0,False
2019,17,4,CAR,NO,-0.4985769369126687,1.0,0,-32.0,False
2019,17,4,CIN,CLE,0.0146659405331303,1.0,0,10.0,True
2019,17,4,DET,GB,-0.382359022132655,1.0,1,-3.0,False
2019,17,4,KC,LAC,0.313702823544488,1.0,0,10.0,True
2019,17,4,MIN,CHI,0.1052815120374765,1.0,-1,-2.0,False
2019,17,4,NE,MIA,-0.0584726032917555,1.0,0,-3.0,False
2019,17,4,TB,ATL,-0.0901950430001005,1.0,0,-6.0,False
2019,17,4,BAL,PIT,0.619604530279588,1.0,0,18.0,True
2019,17,4,DAL,WAS,0.2210202119462248,1.0,0,31.0,True
2019,17,4,HOU,TEN,-0.0195218761763424,1.0,0,-21.0,False
2019,17,4,JAX,IND,-0.301434852425883,1.0,0,18.0,True
2019,17,4,LA,ARI,-0.1328712140223682,1.0,0,7.0,True
2019,17,4,NYG,PHI,0.0367127962971381,1.0,0,-17.0,False
2019,17,4,SEA,SF,0.029112279654721,1.0,0,-5.0,False
2019,17,6,BUF,NYJ,0.0315019743330695,1.0,0,-7.0,False
2019,17,6,CAR,NO,-0.4355328589724757,1.0,0,-32.0,False
2019,17,6,CIN,CLE,-0.0355459941358216,1.0,0,10.0,True
2019,17,6,DET,GB,-0.2910472669247648,1.0,1,-3.0,False
2019,17,6,KC,LAC,0.2933468693850357,1.0,0,10.0,True
2019,17,6,MIN,CHI,0.1099179847520699,1.0,-1,-2.0,False
2019,17,6,NE,MIA,0.010756047963492,1.0,0,-3.0,False
2019,17,6,TB,ATL,-0.0688276392920927,1.0,0,-6.0,False
2019,17,6,BAL,PIT,0.5504345439929372,1.0,0,18.0,True
2019,17,6,DAL,WAS,0.246135750780211,1.0,0,31.0,True
2019,17,6,HOU,TEN,-0.010245212364499,1.0,0,-21.0,False
2019,17,6,JAX,IND,-0.2276257315139451,1.0,0,18.0,True
2019,17,6,LA,ARI,-0.0712497311959445,1.0,0,7.0,True
2019,17,6,NYG,PHI,-0.012667902534772,1.0,0,-17.0,False
2019,17,6,SEA,SF,0.0274077497227174,1.0,0,-5.0,False
2019,17,10,BUF,NYJ,0.0700923867412246,1.0,0,-7.0,False
2019,17,10,CAR,NO,-0.3753128175296892,1.0,0,-32.0,False
2019,17,10,CIN,CLE,-0.0744674215823005,1.0,0,10.0,True
2019,17,10,DET,GB,-0.2138465700085857,1.0,1,-3.0,False
2019,17,10,KC,LAC,0.2792589662146987,1.0,0,10.0,True
2019,17,10,MIN,CHI,0.114452963727722,1.0,-1,-2.0,False
2019,17,10,NE,MIA,0.0856820252299017,1.0,0,-3.0,False
2019,17,10,TB,ATL,-0.0528176051669724,1.0,0,-6.0,False
2019,17,10,BAL,PIT,0.488460851701928,1.0,0,18.0,True
2019,17,10,DAL,WAS,0.2743633899052653,1.0,0,31.0,True
2019,17,10,HOU,TEN,0.0006190212156739,1.0,0,-21.0,False
2019,17,10,JAX,IND,-0.1603066754237138,1.0,0,18.0,True
2019,17,10,LA,ARI,-0.0196310532551428,1.0,0,7.0,True
2019,17,10,NYG,PHI,-0.0520473386000373,1.0,0,-17.0,False
2019,17,10,SEA,SF,0.0164483676439589,1.0,0,-5.0,False
2019,17,20,BUF,NYJ,0.0994365406332272,1.0,0,-7.0,False
2019,17,20,CAR,NO,-0.3261596504266916,1.0,0,-32.0,False
2019,17,20,CIN,CLE,-0.1006748666042894,1.0,0,10.0,True
2019,17,20,DET,GB,-0.1558327581265071,1.0,1,-3.0,False
2019,17,20,KC,LAC,0.2705127584148012,1.0,0,10.0,True
2019,17,20,MIN,CHI,0.1178028310921571,1.0,-1,-2.0,False
2019,17,20,NE,MIA,0.1537251329983686,1.0,0,-3.0,False
2019,17,20,TB,ATL,-0.0417935721102156,1.0,0,-6.0,False
2019,17,20,BAL,PIT,0.4408060841027105,1.0,0,18.0,True
2019,17,20,DAL,WAS,0.3005366166483364,1.0,0,31.0,True
2019,17,20,HOU,TEN,0.0098479724444377,1.0,0,-21.0,False
2019,17,20,JAX,IND,-0.1074149930697398,1.0,0,18.0,True
2019,17,20,LA,ARI,0.0196120341457192,1.0,0,7.0,True
2019,17,20,NYG,PHI,-0.0799518373521583,1.0,0,-17.0,False
2019,17,20,SEA,SF,0.0019044811950407,1.0,0,-5.0,False
2019,17,50,BUF,NYJ,0.1168786384884506,1.0,0,-7.0,False
2019,17,50,CAR,NO,-0.2958331190133977,1.0,0,-32.0,False
2019,17,50,CIN,CLE,-0.1145100655432563,1.0,0,10.0,True
2019,17,50,DET,GB,-0.1217086744468326,1.0,1,-3.0,False
2019,17,50,KC,LAC,0.2660993300623513,1.0,0,10.0,True
2019,17,50,MIN,CHI,0.1196262539252069,1.0,-1,-2.0,False
2019,17,50,NE,MIA,0.1991392627520751,1.0,0,-3.0,False
2019,17,50,TB,ATL,-0.0356743196058162,1.0,0,-6.0,False
