season,week,iterations,regression,rating_diff,actual_margin,actual_home_win
2022,5,3,0.7,-0.1227894486957026,-4.0,False
2022,5,3,0.7,-0.2760120152473139,-22.0,False
2022,5,3,0.7,-0.194959393606483,-3.0,False
2022,5,3,0.7,0.0090136944355206,-12.0,False
2022,5,3,0.7,0.103091850523648,2.0,True
2022,5,3,0.7,0.1836450812995092,1.0,True
2022,6,3,0.3,-0.0345079525531067,-5.0,False
2022,6,3,0.3,-0.2120720099858135,14.0,True
2022,6,3,0.3,0.0971381732241273,-23.0,False
2022,6,3,0.3,0.1380012063816135,-17.0,False
2022,6,3,0.3,-0.2784237608164004,7.0,True
2022,6,3,0.3,0.0151193678776812,-8.0,False
2022,6,3,0.3,-0.012149346685663,-4.0,False
2022,6,3,0.3,-0.0969577149945297,4.0,True
2022,6,3,0.3,-0.223780616112649,2.0,True
2022,6,3,0.3,0.1222729256125554,14.0,True
2022,6,3,0.3,0.1757281377876285,10.0,True
2022,6,3,0.3,-0.0449454811768829,-4.0,False
2022,6,3,0.3,0.1250829646339375,9.0,True
2022,6,3,0.3,0.1972539107944123,3.0,True
2022,6,3,0.5,-0.0281981837919891,-5.0,False
2022,6,3,0.5,-0.117813552867796,14.0,True
2022,6,3,0.5,0.1237241199052342,-23.0,False
2022,6,3,0.5,0.1292280699830924,-17.0,False
2022,6,3,0.5,-0.2710682772835682,7.0,True
2022,6,3,0.5,0.0496659218867326,-8.0,False
2022,6,3,0.5,0.0015679153571183,-4.0,False
2022,6,3,0.5,-0.0904866014732487,4.0,True
2022,6,3,0.5,-0.1851977149751588,2.0,True
2022,6,3,0.5,0.1304039906358002,14.0,True
2022,6,3,0.5,0.1672363031972339,10.0,True
2022,6,3,0.5,-0.0097069685629167,-4.0,False
2022,6,3,0.5,0.090811520243521,9.0,True
2022,6,3,0.5,0.2599909548009884,3.0,True
2022,6,3,0.7,-0.025361682238826,-5.0,False
2022,6,3,0.7,-0.0754404849890541,14.0,True
2022,6,3,0.7,0.1356756005233464,-23.0,False
2022,6,3,0.7,0.1252841829782528,-17.0,False
2022,6,3,0.7,-0.2677616837688088,7.0,True
2022,6,3,0.7,0.0651960241476824,-8.0,False
2022,6,3,0.7,0.0077343909543319,-4.0,False
2022,6,3,0.7,-0.0875775687893701,4.0,True
2022,6,3,0.7,-0.1678531080417917,2.0,True
2022,6,3,0.7,0.1340592400499194,14.0,True
2022,6,3,0.7,0.1634188729685244,10.0,True
2022,6,3,0.7,0.0061341976580406,-4.0,False
2022,6,3,0.7,0.0754050911138843,9.0,True
2022,6,3,0.7,0.2881938461433941,3.0,True
2022,7,3,0.3,-0.1241548632020846,8.0,True
2022,7,3,0.3,0.05201971963795,3.0,True
2022,7,3,0.3,-0.292994164810087,18.0,True
2022,7,3,0.3,0.0389392179192123,18.0,True
2022,7,3,0.3,0.0727681260573762,18.0,True
2022,7,3,0.3,0.0783273350651724,-6.0,False
2022,7,3,0.3,0.0893718159382048,9.0,True
2022,7,3,0.3,-0.0915069851467085,2.0,True
2022,7,3,0.3,0.0420478399285582,-7.0,False
2022,7,3,0.3,0.1349744223007771,18.0,True
2022,7,3,0.3,0.0173065238157063,-14.0,False
2022,7,3,0.3,-0.0572795873261111,-21.0,False
2022,7,3,0.3,0.0085227517601622,6.0,True
2022,7,3,0.3,0.1693316469208614,-19.0,False
2022,7,3,0.5,-0.1116144712028846,8.0,True
2022,7,3,0.5,0.0096928534321228,3.0,True
2022,7,3,0.5,-0.2369804085830408,18.0,True
2022,7,3,0.5,-0.0073264711015038,18.0,True
2022,7,3,0.5,-0.0059017206290139,18.0,True
2022,7,3,0.5,0.1000345593297807,-6.0,False
2022,7,3,0.5,0.103458226306968,9.0,True
2022,7,3,0.5,-0.0929806413971143,2.0,True
2022,7,3,0.5,-0.0080085650651245,-7.0,False
2022,7,3,0.5,0.1449968117343761,18.0,True
2022,7,3,0.5,0.0224405453368062,-14.0,False
2022,7,3,0.5,-0.1064940834095171,-21.0,False
2022,7,3,0.5,0.0400336958965024,6.0,True
2022,7,3,0.5,0.1223894341626695,-19.0,False
2022,7,3,0.7,-0.1059770472766387,8.0,True
2022,7,3,0.7,-0.0093348203668269,3.0,True
2022,7,3,0.7,-0.2117999126644604,18.0,True
2022,7,3,0.7,-0.0281248083676973,18.0,True
2022,7,3,0.7,-0.0412670645522537,18.0,True
2022,7,3,0.7,0.1097928528065312,-6.0,False
2022,7,3,0.7,0.109790649316779,9.0,True
2022,7,3,0.7,-0.0936431107206913,2.0,True
2022,7,3,0.7,-0.0305109856586149,-7.0,False
2022,7,3,0.7,0.1495022895531501,18.0,True
2022,7,3,0.7,0.0247484999655577,-14.0,False
2022,7,3,0.7,-0.1286180311901307,-21.0,False
2022,7,3,0.7,0.0541991661963251,6.0,True
2022,7,3,0.7,0.1012869715466014,-19.0,False
2022,8,3,0.3,0.0001177827530145,-5.0,False
2022,8,3,0.3,0.0919057994788532,-4.0,False
2022,8,3,0.3,0.1159754057020416,3.0,True
2022,8,3,0.3,0.1306407085910219,20.0,True
2022,8,3,0.3,-0.003149814404457,-4.0,False
2022,8,3,0.3,0.0984994686744079,8.0,True
2022,8,3,0.3,-0.0665864906084222,24.0,True
2022,8,3,0.3,-0.0755858290618136,-5.0,False
2022,8,3,0.3,0.3064516663046246,22.0,True
2022,8,3,0.3,-0.0576627899929263,-7.0,False
2022,8,3,0.3,-0.0366690429149993,-1.0,False
2022,8,3,0.3,-0.1414229059723875,-17.0,False
2022,8,3,0.3,0.0950507930449971,14.0,True
2022,8,3,0.3,0.2511340110333463,10.0,True
2022,8,3,0.3,-0.0914121782142357,19.0,True
2022,8,3,0.5,-0.0095948480668291,-5.0,False
2022,8,3,0.5,0.1585068196605423,-4.0,False
2022,8,3,0.5,0.1550992472035048,3.0,True
2022,8,3,0.5,0.0852107863163259,20.0,True
2022,8,3,0.5,0.0322969224304996,-4.0,False
2022,8,3,0.5,0.0843182127356764,8.0,True
2022,8,3,0.5,-0.0814561962014584,24.0,True
2022,8,3,0.5,-0.0511301901800883,-5.0,False
2022,8,3,0.5,0.257456288598774,22.0,True
2022,8,3,0.5,-0.038584663126859,-7.0,False
2022,8,3,0.5,-0.0575477663964096,-1.0,False
2022,8,3,0.5,-0.1169656516410901,-17.0,False
2022,8,3,0.5,0.0804809699532008,14.0,True
2022,8,3,0.5,0.2114381463921051,10.0,True
2022,8,3,0.5,-0.0671305920187694,19.0,True
2022,8,3,0.7,-0.0139610766005203,-5.0,False
2022,8,3,0.7,0.1884467278156136,-4.0,False
2022,8,3,0.7,0.1726870291628782,3.0,True
2022,8,3,0.7,0.0647881607066003,20.0,True
