game_id,season,week,game_date,home_team,away_team,home_score,away_score
401525548,2023,11,2023-11-11T17:00:00.000Z,Clemson,Georgia Tech,42,21
401525549,2023,11,2023-11-12T01:00:00.000Z,North Carolina,Duke,36,36
401525550,2023,11,2023-11-11T20:30:00.000Z,Florida State,Miami,27,20
401525551,2023,11,2023-11-11T19:00:00.000Z,Wake Forest,NC State,0,0
401525552,2023,11,2023-11-11T20:30:00.000Z,Syracuse,Pittsburgh,28,13
401525553,2023,12,2023-11-17T00:00:00.000Z,Pittsburgh,Boston College,24,16
401525554,2023,12,2023-11-18T20:30:00.000Z,Clemson,North Carolina,31,20
401525555,2023,12,2023-11-18T20:00:00.000Z,Virginia,Duke,30,27
401525557,2023,12,2023-11-19T01:00:00.000Z,Georgia Tech,Syracuse,31,22
401525558,2023,12,2023-11-18T17:00:00.000Z,Miami,Louisville,31,38
401525559,2023,12,2023-11-18T20:30:00.000Z,Virginia Tech,NC State,28,35
401525560,2023,13,2023-11-24T17:00:00.000Z,Boston College,Miami,20,45
401525561,2023,13,2023-11-25T17:00:00.000Z,Duke,Pittsburgh,30,19
401525562,2023,13,2023-11-26T01:00:00.000Z,NC State,North Carolina,39,20
401525563,2023,13,2023-11-25T19:00:00.000Z,Syracuse,Wake Forest,35,31
401525564,2023,13,2023-11-25T20:30:00.000Z,Virginia,Virginia Tech,17,55
401525816,2023,1,2023-08-31T23:00:00.000Z,UCF,Kent State,56,6
401525817,2023,1,2023-09-02T23:00:00.000Z,Baylor,Texas State,31,42
401525819,2023,1,2023-09-02T23:00:00.000Z,Houston,UTSA,17,14
401525822,2023,1,2023-09-02T16:00:00.000Z,Oklahoma,Arkansas State,73,0
401525824,2023,1,2023-09-02T19:30:00.000Z,Texas,Rice,37,10
401525825,2023,1,2023-09-02T23:30:00.000Z,Wyoming,Texas Tech,35,33
401525827,2023,2,2023-09-09T23:00:00.000Z,Boise State,UCF,16,18
401525829,2023,2,2023-09-09T16:00:00.000Z,Kansas State,Troy,42,13
401525830,2023,2,2023-09-09T22:00:00.000Z,Oklahoma,SMU,28,11
401525831,2023,2,2023-09-09T23:00:00.000Z,Rice,Houston,43,41
401525835,2023,3,2023-09-16T23:00:00.000Z,Cincinnati,Miami (OH),24,38
401525836,2023,3,2023-09-17T00:00:00.000Z,Houston,TCU,12,36
401525837,2023,3,2023-09-17T02:30:00.000Z,Nevada,Kansas,24,31
401525838,2023,3,2023-09-16T16:00:00.000Z,Ohio,Iowa State,10,7
401525839,2023,3,2023-09-16T23:00:00.000Z,Oklahoma State,South Alabama,7,33
401525840,2023,3,2023-09-17T00:00:00.000Z,Texas,Wyoming,31,10
401525842,2023,3,2023-09-16T19:30:00.000Z,Tulsa,Oklahoma,17,66
401525844,2023,4,2023-09-23T23:30:00.000Z,Baylor,Texas,6,38
401525845,2023,4,2023-09-23T16:00:00.000Z,Cincinnati,Oklahoma,6,20
401525846,2023,4,2023-09-23T20:00:00.000Z,Iowa State,Oklahoma State,34,27
401525847,2023,4,2023-09-23T19:30:00.000Z,Kansas,BYU,38,27
401525848,2023,4,2023-09-24T00:00:00.000Z,Kansas State,UCF,44,24
401525849,2023,4,2023-09-23T16:00:00.000Z,TCU,SMU,34,17
401525850,2023,4,2023-09-23T19:30:00.000Z,West Virginia,Texas Tech,20,13
401525851,2023,5,2023-09-30T02:15:00.000Z,BYU,Cincinnati,35,27
401525852,2023,5,2023-09-30T23:00:00.000Z,Oklahoma,Iowa State,50,20
401525853,2023,5,2023-10-01T00:00:00.000Z,TCU,West Virginia,21,24
401525854,2023,5,2023-09-30T19:30:00.000Z,Texas,Kansas,40,14
401525855,2023,5,2023-09-30T19:30:00.000Z,Texas Tech,Houston,49,28
401525856,2023,5,2023-09-30T19:30:00.000Z,UCF,Baylor,35,36
401525857,2023,6,2023-10-06T23:30:00.000Z,Oklahoma State,Kansas State,29,21
401525858,2023,6,2023-10-08T00:00:00.000Z,Baylor,Texas Tech,14,39
401525859,2023,6,2023-10-08T00:00:00.000Z,Iowa State,TCU,27,14
401525860,2023,6,2023-10-07T20:00:00.000Z,Kansas,UCF,51,22
401525861,2023,6,2023-10-07T16:00:00.000Z,Texas,Oklahoma,30,34
401525862,2023,7,2023-10-12T23:00:00.000Z,Houston,West Virginia,41,39
401525863,2023,7,2023-10-14T16:00:00.000Z,Cincinnati,Iowa State,10,30
401525864,2023,7,2023-10-14T19:30:00.000Z,Oklahoma State,Kansas,39,32
401525865,2023,7,2023-10-14T19:30:00.000Z,TCU,BYU,44,11
401525866,2023,7,2023-10-14T23:00:00.000Z,Texas Tech,Kansas State,21,38
401525867,2023,8,2023-10-21T23:00:00.000Z,BYU,Texas Tech,27,14
401525868,2023,8,2023-10-21T16:00:00.000Z,Cincinnati,Baylor,29,26
401525869,2023,8,2023-10-21T20:00:00.000Z,Houston,Texas,24,31
401525870,2023,8,2023-10-21T23:00:00.000Z,Kansas State,TCU,41,3
401525871,2023,8,2023-10-21T16:00:00.000Z,Oklahoma,UCF,31,29
401525872,2023,8,2023-10-21T19:30:00.000Z,West Virginia,Oklahoma State,34,48
401525873,2023,9,2023-10-28T19:30:00.000Z,Baylor,Iowa State,18,30
401525874,2023,9,2023-10-28T16:00:00.000Z,Kansas,Oklahoma,38,33
401525875,2023,9,2023-10-28T16:00:00.000Z,Kansas State,Houston,41,0
401525876,2023,9,2023-10-29T00:00:00.000Z,Oklahoma State,Cincinnati,45,13
401525877,2023,9,2023-10-28T19:30:00.000Z,Texas,BYU,35,6
401525878,2023,9,2023-10-28T16:00:00.000Z,UCF,West Virginia,28,41
401525879,2023,10,2023-11-02T23:00:00.000Z,Texas Tech,TCU,35,28
401525880,2023,10,2023-11-04T19:30:00.000Z,Baylor,Houston,17,17
401525881,2023,10,2023-11-04T19:30:00.000Z,Cincinnati,UCF,26,28
401525882,2023,10,2023-11-04T23:00:00.000Z,Iowa State,Kansas,21,28
401525883,2023,10,2023-11-04T19:30:00.000Z,Oklahoma State,Oklahoma,27,24
401525884,2023,10,2023-11-04T16:00:00.000Z,Texas,Kansas State,33,30
401525885,2023,10,2023-11-04T23:00:00.000Z,West Virginia,BYU,37,7
401525886,2023,11,2023-11-12T03:15:00.000Z,BYU,Iowa State,13,45
401525887,2023,11,2023-11-12T00:00:00.000Z,Houston,Cincinnati,14,24
401525888,2023,11,2023-11-11T17:00:00.000Z,Kansas,Texas Tech,13,16
401525889,2023,11,2023-11-11T20:00:00.000Z,Kansas State,Baylor,59,25
401525890,2023,11,2023-11-12T00:00:00.000Z,Oklahoma,West Virginia,59,20
401525891,2023,11,2023-11-12T00:30:00.000Z,TCU,Texas,26,29
401525892,2023,11,2023-11-11T20:30:00.000Z,UCF,Oklahoma State,45,3
401525893,2023,12,2023-11-18T17:00:00.000Z,BYU,Oklahoma,24,31
401525894,2023,12,2023-11-18T21:00:00.000Z,Houston,Oklahoma State,30,43
401525895,2023,12,2023-11-19T01:00:00.000Z,Iowa State,Texas,9,15
401525896,2023,12,2023-11-19T00:00:00.000Z,Kansas,Kansas State,13,9
401525897,2023,12,2023-11-18T20:30:00.000Z,TCU,Baylor,42,17
401525898,2023,12,2023-11-18T22:00:00.000Z,Texas Tech,UCF,24,23
401525899,2023,12,2023-11-18T19:30:00.000Z,West Virginia,Cincinnati,42,21
401525900,2023,13,2023-11-24T17:00:00.000Z,Oklahoma,TCU,69,45
401525901,2023,13,2023-11-25T00:30:00.000Z,Texas,Texas Tech,57,7
401525902,2023,13,2023-11-26T00:00:00.000Z,Baylor,West Virginia,31,34
401525903,2023,13,2023-11-26T00:30:00.000Z,Cincinnati,Kansas,16,49
401525904,2023,13,2023-11-26T01:00:00.000Z,Kansas State,Iowa State,35,42
401525905,2023,13,2023-11-25T20:30:00.000Z,Oklahoma State,BYU,40,34
401525906,2023,13,2023-11-25T17:00:00.000Z,UCF,Houston,27,13
401526833,2023,2,2023-09-09T19:30:00.000Z,Massachusetts,Miami (OH),28,41
401526834,2023,3,2023-09-16T18:00:00.000Z,Eastern Michigan,Massachusetts,19,17
401526835,2023,4,2023-09-23T19:30:00.000Z,Massachusetts,New Mexico,31,28
401526836,2023,5,2023-09-30T19:30:00.000Z,Massachusetts,Arkansas State,28,52
401526837,2023,6,2023-10-07T16:00:00.000Z,Massachusetts,Toledo,24,41
401531338,2023,4,2023-09-23T16:00:00.000Z,Northern Illinois,Tulsa,14,22
401531339,2023,5,2023-09-28T23:30:00.000Z,Tulsa,Temple,48,26
401531340,2023,6,2023-10-07T22:00:00.000Z,Florida Atlantic,Tulsa,20,17
401531341,2023,8,2023-10-19T23:00:00.000Z,Tulsa,Rice,10,42
401531342,2023,9,2023-10-28T16:00:00.000Z,SMU,Tulsa,69,10
401531343,2023,10,2023-11-04T20:00:00.000Z,Tulsa,Charlotte,26,33
401531344,2023,11,2023-11-11T17:00:00.000Z,Tulane,Tulsa,24,22
401531345,2023,12,2023-11-18T20:00:00.000Z,Tulsa,North Texas,28,35
401531346,2023,13,2023-11-25T19:00:00.000Z,East Carolina,Tulsa,27,26
401531347,2023,1,2023-09-03T00:00:00.000Z,Tulane,South Alabama,37,17
401531348,2023,3,2023-09-16T20:00:00.000Z,Southern Miss,Tulane,3,21
401531370,2023,5,2023-09-30T16:00:00.000Z,Tulane,UAB,35,23
401531371,2023,7,2023-10-13T23:00:00.000Z,Memphis,Tulane,21,31
401531372,2023,8,2023-10-21T19:30:00.000Z,Tulane,North Texas,35,28
401531373,2023,9,2023-10-28T20:00:00.000Z,Rice,Tulane,28,30
401531374,2023,10,2023-11-04T19:30:00.000Z,East Carolina,Tulane,10,13
401531375,2023,12,2023-11-18T17:00:00.000Z,Florida Atlantic,Tulane,8,24
401531376,2023,13,2023-11-24T20:30:00.000Z,Tulane,UTSA,29,16
401531378,2023,2,2023-09-09T22:00:00.000Z,Georgia Southern,UAB,49,35
401531379,2023,3,2023-09-16T23:00:00.000Z,UAB,Louisiana,21,41
401531380,2023,6,2023-10-07T20:00:00.000Z,UAB,South Florida,56,35
401531381,2023,7,2023-10-15T00:00:00.000Z,UTSA,UAB,41,20
401531382,2023,8,2023-10-21T16:00:00.000Z,UAB,Memphis,21,45
401531383,2023,10,2023-11-04T19:00:00.000Z,UAB,Florida Atlantic,45,42
401531384,2023,11,2023-11-11T20:30:00.000Z,Navy,UAB,31,6
401531385,2023,12,2023-11-18T20:00:00.000Z,UAB,Temple,34,24
401531386,2023,13,2023-11-25T19:00:00.000Z,North Texas,UAB,45,42
401531387,2023,1,2023-09-02T18:00:00.000Z,Temple,Akron,24,21
401531389,2023,6,2023-10-07T18:00:00.000Z,Temple,UTSA,34,49
401531390,2023,7,2023-10-14T16:00:00.000Z,North Texas,Temple,45,14
401531391,2023,8,2023-10-20T23:00:00.000Z,Temple,SMU,0,55
401531392,2023,10,2023-11-04T18:00:00.000Z,Temple,Navy,32,18
401531393,2023,11,2023-11-11T17:00:00.000Z,South Florida,Temple,27,23
401531394,2023,13,2023-11-24T17:00:00.000Z,Temple,Memphis,21,45
401531395,2023,2,2023-09-09T19:30:00.000Z,UTSA,Texas State,20,13
401531396,2023,3,2023-09-15T23:00:00.000Z,UTSA,Army,29,37
401531397,2023,8,2023-10-21T22:00:00.000Z,Florida Atlantic,UTSA,10,36
401531398,2023,9,2023-10-28T19:30:00.000Z,UTSA,East Carolina,41,27
401531399,2023,10,2023-11-04T19:00:00.000Z,North Texas,UTSA,29,37
401531400,2023,11,2023-11-12T00:30:00.000Z,UTSA,Rice,34,14
401531401,2023,12,2023-11-18T02:00:00.000Z,UTSA,South Florida,49,21
401531403,2023,3,2023-09-16T22:00:00.000Z,Charlotte,Georgia State,25,41
401531404,2023,5,2023-09-30T23:30:00.000Z,SMU,Charlotte,34,16
401531405,2023,7,2023-10-14T18:00:00.000Z,Charlotte,Navy,0,14
401531406,2023,8,2023-10-21T18:00:00.000Z,East Carolina,Charlotte,7,10
401531407,2023,9,2023-10-27T23:30:00.000Z,Charlotte,Florida Atlantic,16,38
401531408,2023,11,2023-11-11T19:00:00.000Z,Charlotte,Memphis,38,44
401531409,2023,12,2023-11-18T19:00:00.000Z,Charlotte,Rice,7,28
401531410,2023,13,2023-11-26T00:30:00.000Z,South Florida,Charlotte,48,14
401531411,2023,2,2023-09-09T20:00:00.000Z,East Carolina,Marshall,13,31
401531412,2023,3,2023-09-16T19:30:00.000Z,App State,East Carolina,43,28
401531414,2023,5,2023-09-30T23:00:00.000Z,Rice,East Carolina,24,17
401531415,2023,7,2023-10-12T23:30:00.000Z,East Carolina,SMU,10,31
401531416,2023,11,2023-11-11T21:00:00.000Z,Florida Atlantic,East Carolina,7,22
401531417,2023,12,2023-11-18T17:00:00.000Z,Navy,East Carolina,10,0
401531419,2023,2,2023-09-09T22:00:00.000Z,Florida Atlantic,Ohio,10,17
401531420,2023,7,2023-10-14T19:30:00.000Z,South Florida,Florida Atlantic,14,56
401531421,2023,13,2023-11-25T18:00:00.000Z,Rice,Florida Atlantic,24,21
401531423,2023,4,2023-09-23T20:00:00.000Z,South Florida,Rice,42,29
401531424,2023,5,2023-09-30T19:30:00.000Z,Navy,South Florida,30,44
401531425,2023,10,2023-11-04T19:00:00.000Z,Memphis,South Florida,59,50
401531427,2023,2,2023-09-09T23:00:00.000Z,Arkansas State,Memphis,3,31
401531428,2023,3,2023-09-14T23:30:00.000Z,Memphis,Navy,28,24
401531429,2023,5,2023-09-30T20:00:00.000Z,Memphis,Boise State,35,32
401531430,2023,9,2023-10-28T19:00:00.000Z,North Texas,Memphis,42,45
401531431,2023,12,2023-11-18T17:00:00.000Z,Memphis,SMU,34,38
401531433,2023,6,2023-10-07T19:30:00.000Z,Navy,North Texas,27,24
401531434,2023,8,2023-10-21T16:00:00.000Z,Navy,Air Force,6,17
401531435,2023,13,2023-11-25T17:00:00.000Z,SMU,Navy,59,14
401531437,2023,11,2023-11-11T02:00:00.000Z,SMU,North Texas,45,21
401531440,2023,10,2023-11-04T23:30:00.000Z,Rice,SMU,31,36
401531842,2023,2,2023-09-09T22:00:00.000Z,Old Dominion,Louisiana,38,31
401531848,2023,3,2023-09-16T23:00:00.000Z,Troy,James Madison,14,16
401531849,2023,4,2023-09-21T23:30:00.000Z,Coastal Carolina,Georgia State,17,30
401531870,2023,4,2023-09-23T23:00:00.000Z,Wyoming,App State,30,19
401531871,2023,4,2023-09-23T18:00:00.000Z,Ball State,Georgia Southern,3,40
401531872,2023,4,2023-09-24T00:00:00.000Z,Utah State,James Madison,38,45
401531874,2023,4,2023-09-23T23:00:00.000Z,Arkansas State,Southern Miss,44,37
401531875,2023,4,2023-09-23T23:30:00.000Z,Louisiana,Buffalo,45,38
401531876,2023,4,2023-09-23T21:00:00.000Z,South Alabama,Central Michigan,30,34
401531877,2023,4,2023-09-23T23:00:00.000Z,Texas State,Nevada,35,24
401531878,2023,5,2023-09-30T23:00:00.000Z,Georgia Southern,Coastal Carolina,38,28
401531879,2023,5,2023-09-30T23:00:00.000Z,Georgia State,Troy,7,28
401531880,2023,5,2023-09-30T16:00:00.000Z,James Madison,South Alabama,31,23
401531881,2023,5,2023-09-30T19:30:00.000Z,Marshall,Old Dominion,41,35
401531882,2023,5,2023-10-01T00:00:00.000Z,UL Monroe,App State,40,38
401531883,2023,5,2023-09-30T23:00:00.000Z,Southern Miss,Texas State,36,50
401531884,2023,6,2023-10-07T19:30:00.000Z,Louisiana,Texas State,34,30
401531885,2023,6,2023-10-07T23:00:00.000Z,UL Monroe,South Alabama,7,55
401531886,2023,6,2023-10-07T23:00:00.000Z,Southern Miss,Old Dominion,13,17
401531887,2023,6,2023-10-07T20:00:00.000Z,Troy,Arkansas State,37,3
401531888,2023,7,2023-10-10T23:30:00.000Z,App State,Coastal Carolina,24,27
401531889,2023,7,2023-10-14T23:00:00.000Z,Georgia State,Marshall,41,24
401531890,2023,7,2023-10-14T16:00:00.000Z,James Madison,Georgia Southern,41,13
401531891,2023,7,2023-10-14T23:00:00.000Z,Texas State,UL Monroe,21,20
401531892,2023,8,2023-10-17T23:30:00.000Z,South Alabama,Southern Miss,55,3
401531893,2023,8,2023-10-19T23:00:00.000Z,Marshall,James Madison,9,20
401531894,2023,8,2023-10-21T18:00:00.000Z,Georgia Southern,UL Monroe,38,28
401531895,2023,8,2023-10-21T23:00:00.000Z,Old Dominion,App State,28,21
401531896,2023,8,2023-10-21T23:00:00.000Z,Arkansas State,Coastal Carolina,10,20
401531897,2023,8,2023-10-22T00:00:00.000Z,Louisiana,Georgia State,17,20
401531898,2023,9,2023-10-28T19:30:00.000Z,App State,Southern Miss,48,38
401531899,2023,9,2023-10-28T22:00:00.000Z,Coastal Carolina,Marshall,34,6
401531900,2023,9,2023-10-29T00:00:00.000Z,James Madison,Old Dominion,30,27
401531901,2023,9,2023-10-28T21:00:00.000Z,UL Monroe,Arkansas State,24,34
401531902,2023,9,2023-10-28T21:00:00.000Z,South Alabama,Louisiana,20,33
401531903,2023,9,2023-10-28T23:00:00.000Z,Texas State,Troy,13,31
401531904,2023,10,2023-11-02T23:30:00.000Z,Troy,South Alabama,28,10
401531905,2023,10,2023-11-04T22:00:00.000Z,App State,Marshall,31,9
401531906,2023,10,2023-11-04T19:30:00.000Z,Georgia State,James Madison,14,42
401531907,2023,10,2023-11-04T19:30:00.000Z,Old Dominion,Coastal Carolina,24,28
401531908,2023,10,2023-11-04T19:00:00.000Z,Arkansas State,Louisiana,37,17
401531909,2023,10,2023-11-04T20:00:00.000Z,Southern Miss,UL Monroe,24,7
401531910,2023,10,2023-11-04T21:00:00.000Z,Texas State,Georgia Southern,45,24
401531911,2023,11,2023-11-10T00:30:00.000Z,Louisiana,Southern Miss,31,34
401531912,2023,11,2023-11-11T20:30:00.000Z,Coastal Carolina,Texas State,31,23
401531913,2023,11,2023-11-11T19:00:00.000Z,Georgia State,App State,14,42
401531914,2023,11,2023-11-12T00:00:00.000Z,Marshall,Georgia Southern,38,33
401531915,2023,11,2023-11-11T19:00:00.000Z,UL Monroe,Troy,14,45
401531916,2023,11,2023-11-11T22:00:00.000Z,South Alabama,Arkansas State,21,14
401531917,2023,12,2023-11-18T23:00:00.000Z,Georgia Southern,Old Dominion,17,20
401531918,2023,12,2023-11-18T19:00:00.000Z,James Madison,App State,23,26
401531919,2023,12,2023-11-18T20:00:00.000Z,Arkansas State,Texas State,77,31
401531920,2023,12,2023-11-18T22:00:00.000Z,South Alabama,Marshall,28,0
401531921,2023,12,2023-11-18T20:30:00.000Z,Troy,Louisiana,31,24
401531922,2023,13,2023-11-25T20:30:00.000Z,App State,Georgia Southern,55,28
401531923,2023,13,2023-11-25T20:30:00.000Z,Coastal Carolina,James Madison,14,56
401531924,2023,13,2023-11-25T20:30:00.000Z,Marshall,Arkansas State,35,21
401531925,2023,13,2023-11-25T19:00:00.000Z,Old Dominion,Georgia State,25,24
401531926,2023,13,2023-11-25T20:00:00.000Z,Louisiana,UL Monroe,52,21
401531927,2023,13,2023-11-25T17:00:00.000Z,Southern Miss,Troy,17,35
401531928,2023,13,2023-11-26T00:00:00.000Z,Texas State,South Alabama,52,44
401531929,2023,9,2023-10-26T23:30:00.000Z,Georgia Southern,Georgia State,44,27
401532392,2023,1,2023-08-26T23:00:00.000Z,San Diego State,Ohio,20,13
401532403,2023,3,2023-09-16T23:00:00.000Z,Toledo,San José State,21,17
401532405,2023,4,2023-09-23T19:30:00.000Z,Bowling Green,Ohio,7,38
401532406,2023,4,2023-09-23T17:30:00.000Z,Toledo,Western Michigan,49,31
401532407,2023,4,2023-09-24T02:30:00.000Z,Fresno State,Kent State,50,10
401532409,2023,5,2023-09-30T19:30:00.000Z,Western Michigan,Ball State,42,24
401532410,2023,5,2023-09-30T17:30:00.000Z,Central Michigan,Eastern Michigan,26,23
401532411,2023,5,2023-09-30T19:30:00.000Z,Toledo,Northern Illinois,35,33
401532412,2023,5,2023-09-30T16:00:00.000Z,Akron,Buffalo,10,13
401532413,2023,5,2023-09-30T18:30:00.000Z,Kent State,Miami (OH),3,23
401532414,2023,6,2023-10-07T19:30:00.000Z,Eastern Michigan,Ball State,24,10
401532415,2023,6,2023-10-07T18:00:00.000Z,Buffalo,Central Michigan,37,13
401532416,2023,6,2023-10-07T19:30:00.000Z,Miami (OH),Bowling Green,27,0
401532417,2023,6,2023-10-07T19:30:00.000Z,Ohio,Kent State,42,17
401532418,2023,6,2023-10-07T19:30:00.000Z,Akron,Northern Illinois,14,55
401532419,2023,7,2023-10-14T18:00:00.000Z,Ball State,Toledo,6,13
401532420,2023,7,2023-10-14T19:30:00.000Z,Central Michigan,Akron,17,10
401532421,2023,7,2023-10-14T19:30:00.000Z,Buffalo,Bowling Green,14,24
401532422,2023,7,2023-10-14T16:00:00.000Z,Eastern Michigan,Kent State,28,14
401532423,2023,7,2023-10-14T19:30:00.000Z,Western Michigan,Miami (OH),21,34
401532424,2023,7,2023-10-14T20:00:00.000Z,Northern Illinois,Ohio,23,13
401532425,2023,8,2023-10-21T19:30:00.000Z,Ball State,Central Michigan,24,17
401532426,2023,8,2023-10-21T19:30:00.000Z,Northern Illinois,Eastern Michigan,20,13
401532427,2023,8,2023-10-21T20:00:00.000Z,Miami (OH),Toledo,17,21
401532428,2023,8,2023-10-21T16:00:00.000Z,Ohio,Western Michigan,20,17
401532429,2023,8,2023-10-21T18:00:00.000Z,Bowling Green,Akron,41,14
401532430,2023,8,2023-10-21T19:30:00.000Z,Kent State,Buffalo,6,24
401532431,2023,9,2023-10-28T17:00:00.000Z,Eastern Michigan,Western Michigan,21,45
401532432,2023,9,2023-10-28T19:30:00.000Z,Ohio,Miami (OH),16,30
401532433,2023,10,2023-10-31T23:00:00.000Z,Central Michigan,Northern Illinois,37,31
401532434,2023,10,2023-10-31T23:30:00.000Z,Toledo,Buffalo,31,13
401532435,2023,10,2023-11-01T23:00:00.000Z,Bowling Green,Ball State,24,21
401532436,2023,10,2023-11-01T23:30:00.000Z,Akron,Kent State,31,27
401532437,2023,11,2023-11-08T00:00:00.000Z,Northern Illinois,Ball State,17,20
401532438,2023,11,2023-11-08T00:00:00.000Z,Western Michigan,Central Michigan,38,28
401532439,2023,11,2023-11-08T00:30:00.000Z,Buffalo,Ohio,10,20
401532440,2023,11,2023-11-09T00:30:00.000Z,Toledo,Eastern Michigan,49,30
401532441,2023,11,2023-11-09T00:00:00.000Z,Miami (OH),Akron,19,0
401532442,2023,11,2023-11-09T00:00:00.000Z,Kent State,Bowling Green,19,49
401532443,2023,12,2023-11-15T00:00:00.000Z,Bowling Green,Toledo,31,32
401532444,2023,12,2023-11-15T00:00:00.000Z,Northern Illinois,Western Michigan,24,0
401532445,2023,12,2023-11-15T00:00:00.000Z,Eastern Michigan,Akron,17,17
401532446,2023,12,2023-11-16T00:00:00.000Z,Ohio,Central Michigan,34,20
401532447,2023,12,2023-11-16T00:00:00.000Z,Miami (OH),Buffalo,23,10
401532448,2023,12,2023-11-18T19:00:00.000Z,Ball State,Kent State,34,3
401532449,2023,13,2023-11-22T00:30:00.000Z,Buffalo,Eastern Michigan,11,24
401532450,2023,13,2023-11-22T00:00:00.000Z,Western Michigan,Bowling Green,10,34
401532451,2023,13,2023-11-24T17:00:00.000Z,Central Michigan,Toledo,17,32
401532452,2023,13,2023-11-24T17:00:00.000Z,Akron,Ohio,14,32
401532453,2023,13,2023-11-25T17:00:00.000Z,Kent State,Northern Illinois,27,37
401532454,2023,13,2023-11-25T17:00:00.000Z,Ball State,Miami (OH),15,17
401532573,2023,1,2023-09-03T19:30:00.000Z,San José State,Oregon State,17,42
401532581,2023,3,2023-09-16T00:00:00.000Z,Air Force,Utah State,39,21
401532583,2023,4,2023-09-23T02:30:00.000Z,San Diego State,Boise State,31,34
401532584,2023,4,2023-09-23T02:30:00.000Z,San José State,Air Force,20,45
401532586,2023,5,2023-09-30T20:00:00.000Z,UNLV,Hawai'i,44,20
401532587,2023,5,2023-10-01T02:30:00.000Z,Fresno State,Nevada,27,9
401532588,2023,5,2023-09-30T20:00:00.000Z,Wyoming,New Mexico,35,26
401532589,2023,5,2023-10-01T00:00:00.000Z,Air Force,San Diego State,49,10
401532590,2023,6,2023-10-08T00:00:00.000Z,Utah State,Colorado State,44,24
401532591,2023,6,2023-10-08T00:00:00.000Z,Wyoming,Fresno State,24,19
401532592,2023,6,2023-10-08T00:00:00.000Z,Boise State,San José State,35,27
401532593,2023,7,2023-10-15T01:45:00.000Z,Colorado State,Boise State,31,30
401532594,2023,7,2023-10-14T00:00:00.000Z,Utah State,Fresno State,32,37
401532595,2023,7,2023-10-15T03:00:00.000Z,Hawai'i,San Diego State,34,41
401532596,2023,7,2023-10-14T22:00:00.000Z,New Mexico,San José State,24,52
401532597,2023,7,2023-10-14T21:00:00.000Z,Nevada,UNLV,26,45
401532598,2023,7,2023-10-14T23:00:00.000Z,Air Force,Wyoming,34,27
401532599,2023,8,2023-10-21T23:00:00.000Z,UNLV,Colorado State,25,23
401532600,2023,8,2023-10-21T22:00:00.000Z,New Mexico,Hawai'i,42,21
401532601,2023,8,2023-10-22T01:00:00.000Z,San Diego State,Nevada,0,6
401532602,2023,8,2023-10-21T23:00:00.000Z,San José State,Utah State,42,21
401532603,2023,9,2023-10-28T23:00:00.000Z,Colorado State,Air Force,13,30
401532604,2023,9,2023-10-29T02:30:00.000Z,Nevada,New Mexico,34,24
401532605,2023,9,2023-10-29T03:59:00.000Z,Hawai'i,San José State,0,35
401532606,2023,9,2023-10-29T02:30:00.000Z,Fresno State,UNLV,31,24
401532607,2023,9,2023-10-28T21:30:00.000Z,Boise State,Wyoming,32,7
401532608,2023,10,2023-11-05T02:00:00.000Z,Fresno State,Boise State,37,30
401532609,2023,10,2023-11-04T00:00:00.000Z,Wyoming,Colorado State,24,15
401532610,2023,10,2023-11-04T20:00:00.000Z,Nevada,Hawai'i,14,27
401532611,2023,10,2023-11-04T22:00:00.000Z,New Mexico,UNLV,14,56
401532612,2023,10,2023-11-04T23:00:00.000Z,San Diego State,Utah State,17,17
401532613,2023,11,2023-11-12T04:00:00.000Z,Hawai'i,Air Force,27,13
401532614,2023,11,2023-11-12T03:30:00.000Z,San José State,Fresno State,42,18
401532615,2023,11,2023-11-11T20:00:00.000Z,Utah State,Nevada,41,24
401532616,2023,11,2023-11-12T03:00:00.000Z,Boise State,New Mexico,42,14
401532617,2023,11,2023-11-12T00:00:00.000Z,Colorado State,San Diego State,22,19
401532618,2023,11,2023-11-11T03:45:00.000Z,UNLV,Wyoming,34,14
401532619,2023,12,2023-11-19T00:00:00.000Z,Utah State,Boise State,10,45
401532620,2023,12,2023-11-18T19:00:00.000Z,Wyoming,Hawai'i,42,9
401532621,2023,12,2023-11-18T20:00:00.000Z,Colorado State,Nevada,30,20
401532622,2023,12,2023-11-19T03:30:00.000Z,Fresno State,New Mexico,17,25
401532623,2023,12,2023-11-19T03:30:00.000Z,San José State,San Diego State,24,13
401532624,2023,12,2023-11-18T20:30:00.000Z,Air Force,UNLV,27,31
401532625,2023,13,2023-11-24T21:00:00.000Z,Boise State,Air Force,27,19
401532626,2023,13,2023-11-26T04:00:00.000Z,Hawai'i,Colorado State,27,24
401532627,2023,13,2023-11-26T03:30:00.000Z,San Diego State,Fresno State,33,18
401532628,2023,13,2023-11-25T20:00:00.000Z,UNLV,San José State,31,37
401532629,2023,13,2023-11-24T20:30:00.000Z,New Mexico,Utah State,0,0
401532630,2023,13,2023-11-26T02:00:00.000Z,Nevada,Wyoming,6,42
401539475,2023,14,2023-12-02T01:00:00.000Z,Washington,Oregon,34,31
401539476,2023,14,2023-12-02T00:00:00.000Z,Liberty,New Mexico State,49,35
401539477,2023,14,2023-12-02T21:00:00.000Z,Tulane,SMU,14,26
401539478,2023,14,2023-12-03T01:00:00.000Z,Florida State,Louisville,16,6
