game_id,season,week,home_team,away_team,neutral_site
401532577,2023,2,New Mexico,Tennessee Tech,False
401532578,2023,2,San José State,Cal Poly,False
401532579,2023,2,Utah State,Idaho State,False
401532580,2023,2,Wyoming,Portland State,False
401540286,2023,2,Sacramento State,Texas A&M-Commerce,False
401540346,2023,2,UT Martin,Missouri State,False
401540383,2023,2,North Dakota State,Maine,False
401540581,2023,2,Chattanooga,Kennesaw State,False
401520219,2023,3,Arizona,UTEP,False
401520220,2023,3,Arkansas,BYU,False
401520221,2023,3,Auburn,Samford,False
401520222,2023,3,Buffalo,Liberty,False
401520223,2023,3,Duke,Northwestern,False
401520224,2023,3,Florida,Tennessee,False
401520225,2023,3,Georgia,South Carolina,False
401520226,2023,3,Illinois,Penn State,False
401520227,2023,3,Iowa,Western Michigan,False
401520228,2023,3,Kentucky,Akron,False
401520229,2023,3,Louisiana Tech,North Texas,False
401520230,2023,3,Indiana,Louisville,True
401520231,2023,3,Maryland,Virginia,False
401520232,2023,3,Michigan,Bowling Green,False
401520233,2023,3,Michigan State,Washington,False
401520234,2023,3,Middle Tennessee,Murray State,False
401520235,2023,3,Mississippi State,LSU,False
401520236,2023,3,Missouri,Kansas State,False
401520237,2023,3,Nebraska,Northern Illinois,False
401520238,2023,3,New Mexico,New Mexico State,False
401520239,2023,3,North Carolina,Minnesota,False
401520240,2023,3,Ohio State,Western Kentucky,False
401520241,2023,3,Ole Miss,Georgia Tech,False
401520242,2023,3,Purdue,Syracuse,False
401520243,2023,3,Rutgers,Virginia Tech,False
401520244,2023,3,South Florida,Alabama,False
401520245,2023,3,Texas A&M,UL Monroe,False
401520246,2023,3,UConn,Florida International,False
401520247,2023,3,UNLV,Vanderbilt,False
401520249,2023,3,Wisconsin,Georgia Southern,False
401524005,2023,3,Arizona State,Fresno State,False
401524006,2023,3,California,Idaho,False
401524007,2023,3,Colorado,Colorado State,False
401524008,2023,3,Oregon,Hawai'i,False
401524009,2023,3,Oregon State,San Diego State,False
401524010,2023,3,Stanford,Sacramento State,False
401524011,2023,3,UCLA,North Carolina Central,False
401524012,2023,3,Utah,Weber State,False
401524013,2023,3,Washington State,Northern Colorado,False
401525437,2023,3,Notre Dame,Central Michigan,False
401525499,2023,3,Miami,Bethune-Cookman,False
401525500,2023,3,Boston College,Florida State,False
401525501,2023,3,Clemson,Florida Atlantic,False
401525502,2023,3,NC State,VMI,False
401525503,2023,3,West Virginia,Pittsburgh,False
401525504,2023,3,Old Dominion,Wake Forest,False
401525834,2023,3,Baylor,Long Island University,False
401525835,2023,3,Cincinnati,Miami (OH),False
401525836,2023,3,Houston,TCU,False
401525837,2023,3,Nevada,Kansas,False
401525838,2023,3,Ohio,Iowa State,False
401525839,2023,3,Oklahoma State,South Alabama,False
401525840,2023,3,Texas,Wyoming,False
401525841,2023,3,Texas Tech,Tarleton State,False
401525842,2023,3,Tulsa,Oklahoma,False
401525843,2023,3,UCF,Villanova,False
401526834,2023,3,Eastern Michigan,Massachusetts,False
401531348,2023,3,Southern Miss,Tulane,False
401531379,2023,3,UAB,Louisiana,False
401531388,2023,3,Temple,Norfolk State,False
401531396,2023,3,UTSA,Army,False
401531403,2023,3,Charlotte,Georgia State,False
401531412,2023,3,Appalachian State,East Carolina,False
401531428,2023,3,Memphis,Navy,False
401531438,2023,3,SMU,Prairie View A&M,False
401531441,2023,3,Rice,Texas Southern,False
401531845,2023,3,Coastal Carolina,Duquesne,False
401531846,2023,3,Arkansas State,Stony Brook,False
401531847,2023,3,Texas State,Jackson State,False
401531848,2023,3,Troy,James Madison,False
401532402,2023,3,Ball State,Indiana State,False
401532403,2023,3,Toledo,San José State,False
401532404,2023,3,Kent State,Central Connecticut,False
401532581,2023,3,Air Force,Utah State,False
401532582,2023,3,Boise State,North Dakota,False
401540034,2023,3,Delaware,St. Francis (PA),False
401540184,2023,3,North Dakota State,Central Arkansas,False
401540598,2023,3,Kennesaw State,Furman,False
401520250,2023,4,Alabama,Ole Miss,False
401520251,2023,4,Florida,Charlotte,False
401520252,2023,4,Georgia,UAB,False
401520253,2023,4,Hawai'i,New Mexico State,False
401520254,2023,4,Houston,Sam Houston,False
401520255,2023,4,Illinois,Florida Atlantic,False
401520256,2023,4,Indiana,Akron,False
401520257,2023,4,Jacksonville State,Eastern Michigan,False
401520258,2023,4,LSU,Arkansas,False
401520259,2023,4,Missouri,Memphis,True
401520260,2023,4,Michigan,Rutgers,False
401520261,2023,4,Michigan State,Maryland,False
401520262,2023,4,Middle Tennessee,Colorado State,False
401520263,2023,4,Nebraska,Louisiana Tech,False
401520264,2023,4,Northwestern,Minnesota,False
401520265,2023,4,Penn State,Iowa,False
401520266,2023,4,Purdue,Wisconsin,False
401520267,2023,4,South Carolina,Mississippi State,False
401520268,2023,4,Syracuse,Army,False
401520269,2023,4,Tennessee,UTSA,False
401520270,2023,4,Texas A&M,Auburn,False
401520271,2023,4,Troy,Western Kentucky,False
401520272,2023,4,UConn,Duke,False
401520273,2023,4,UTEP,UNLV,False
401520274,2023,4,Vanderbilt,Kentucky,False
401520275,2023,4,Florida International,Liberty,False
401521330,2023,4,Notre Dame,Ohio State,False
401524014,2023,4,Arizona State,USC,False
401524015,2023,4,Oregon,Colorado,False
401524016,2023,4,Stanford,Arizona,False
401524017,2023,4,Utah,UCLA,False
401524018,2023,4,Washington,California,False
401524019,2023,4,Washington State,Oregon State,False
401525505,2023,4,Virginia,NC State,False
401525506,2023,4,Louisville,Boston College,False
401525507,2023,4,Clemson,Florida State,False
401525508,2023,4,Wake Forest,Georgia Tech,False
401525509,2023,4,Temple,Miami,False
401525510,2023,4,Pittsburgh,North Carolina,False
401525511,2023,4,Marshall,Virginia Tech,False
401525844,2023,4,Baylor,Texas,False
401525845,2023,4,Cincinnati,Oklahoma,False
401525846,2023,4,Iowa State,Oklahoma State,False
401525847,2023,4,Kansas,BYU,False
401525848,2023,4,Kansas State,UCF,False
401525849,2023,4,TCU,SMU,False
401525850,2023,4,West Virginia,Texas Tech,False
401526835,2023,4,Massachusetts,New Mexico,False
401531338,2023,4,Northern Illinois,Tulsa,False
401531349,2023,4,Tulane,Nicholls,False
401531413,2023,4,East Carolina,Gardner-Webb,False
401531423,2023,4,South Florida,Rice,False
401531849,2023,4,Coastal Carolina,Georgia State,False
401531870,2023,4,Wyoming,Appalachian State,False
401531871,2023,4,Ball State,Georgia Southern,False
401531872,2023,4,Utah State,James Madison,False
401531873,2023,4,Old Dominion,Texas A&M-Commerce,False
401531874,2023,4,Arkansas State,Southern Miss,False
401531875,2023,4,Louisiana,Buffalo,False
401531876,2023,4,South Alabama,Central Michigan,False
401531877,2023,4,Texas State,Nevada,False
401532405,2023,4,Bowling Green,Ohio,False
401532406,2023,4,Toledo,Western Michigan,False
401532407,2023,4,Fresno State,Kent State,False
401532408,2023,4,Miami (OH),Delaware State,False
401532583,2023,4,San Diego State,Boise State,False
401532584,2023,4,San José State,Air Force,False
401540222,2023,4,Missouri State,Utah Tech,False
401540245,2023,4,Idaho,Sacramento State,False
401540324,2023,4,Delaware,New Hampshire,False
401540535,2023,4,Tennessee Tech,Kennesaw State,False
401520276,2023,5,Sam Houston,Jacksonville State,False
401520277,2023,5,Western Kentucky,Middle Tennessee,False
401520278,2023,5,UTEP,Louisiana Tech,False
401520279,2023,5,Arkansas,Texas A&M,True
401520280,2023,5,Auburn,Georgia,False
401520281,2023,5,Iowa,Michigan State,False
401520282,2023,5,Kentucky,Florida,False
401520283,2023,5,Maryland,Indiana,False
401520284,2023,5,Minnesota,Louisiana,False
401520285,2023,5,Mississippi State,Alabama,False
401520286,2023,5,Nebraska,Michigan,False
401520287,2023,5,Northwestern,Penn State,False
401520288,2023,5,Ole Miss,LSU,False
401520289,2023,5,Purdue,Illinois,False
401520290,2023,5,Rutgers,Wagner,False
401520291,2023,5,Tennessee,South Carolina,False
401520292,2023,5,UConn,Utah State,False
401520293,2023,5,Vanderbilt,Missouri,False
401524020,2023,5,Oregon State,Utah,False
401524021,2023,5,Arizona,Washington,False
401524022,2023,5,California,Arizona State,False
401524023,2023,5,Colorado,USC,False
401524024,2023,5,Stanford,Oregon,False
401525438,2023,5,Duke,Notre Dame,False
401525512,2023,5,NC State,Louisville,False
401525513,2023,5,Boston College,Virginia,False
401525514,2023,5,Syracuse,Clemson,False
401525515,2023,5,Georgia Tech,Bowling Green,False
401525516,2023,5,Virginia Tech,Pittsburgh,False
401525851,2023,5,BYU,Cincinnati,False
401525852,2023,5,Oklahoma,Iowa State,False
401525853,2023,5,TCU,West Virginia,False
401525854,2023,5,Texas,Kansas,False
401525855,2023,5,Texas Tech,Houston,False
401525856,2023,5,UCF,Baylor,False
401526836,2023,5,Massachusetts,Arkansas State,False
401531339,2023,5,Tulsa,Temple,False
401531370,2023,5,Tulane,UAB,False
401531404,2023,5,SMU,Charlotte,False
401531414,2023,5,Rice,East Carolina,False
401531424,2023,5,Navy,South Florida,False
401531429,2023,5,Memphis,Boise State,False
401531436,2023,5,North Texas,Abilene Christian,False
401531878,2023,5,Georgia Southern,Coastal Carolina,False
401531879,2023,5,Georgia State,Troy,False
401531880,2023,5,James Madison,South Alabama,False
401531881,2023,5,Marshall,Old Dominion,False
401531882,2023,5,UL Monroe,Appalachian State,False
401531883,2023,5,Southern Miss,Texas State,False
401532409,2023,5,Western Michigan,Ball State,False
401532410,2023,5,Central Michigan,Eastern Michigan,False
401532411,2023,5,Toledo,Northern Illinois,False
401532412,2023,5,Akron,Buffalo,False
401532413,2023,5,Kent State,Miami (OH),False
401532585,2023,5,Colorado State,Utah Tech,False
401532586,2023,5,UNLV,Hawai'i,False
401532587,2023,5,Fresno State,Nevada,False
401532588,2023,5,Wyoming,New Mexico,False
401532589,2023,5,Air Force,San Diego State,False
401540273,2023,5,Sacramento State,Northern Arizona,False
401540347,2023,5,Southern Illinois,Missouri State,False
401540384,2023,5,North Dakota State,South Dakota,False
401540473,2023,5,Charleston Southern,Kennesaw State,False
401520294,2023,6,Middle Tennessee,Jacksonville State,False
401520295,2023,6,Louisiana Tech,Western Kentucky,False
401520296,2023,6,Liberty,Sam Houston,False
401520297,2023,6,New Mexico State,Florida International,False
401520298,2023,6,Army,Boston College,False
401520299,2023,6,Florida,Vanderbilt,False
401520300,2023,6,Georgia,Kentucky,False
401520301,2023,6,Illinois,Nebraska,False
401520302,2023,6,Iowa,Purdue,False
401520303,2023,6,Minnesota,Michigan,False
401520304,2023,6,Mississippi State,Western Michigan,False
401520305,2023,6,Missouri,LSU,False
401520306,2023,6,Northwestern,Howard,False
401520307,2023,6,Ohio State,Maryland,False
401520308,2023,6,Ole Miss,Arkansas,False
401520309,2023,6,Rice,UConn,False
401520310,2023,6,Texas A&M,Alabama,False
401520311,2023,6,Wisconsin,Rutgers,False
401524025,2023,6,USC,Arizona,False
401524026,2023,6,Arizona State,Colorado,False
401524027,2023,6,California,Oregon State,False
401524028,2023,6,UCLA,Washington State,False
401525439,2023,6,Louisville,Notre Dame,False
401525517,2023,6,Clemson,Wake Forest,False
401525518,2023,6,Florida State,Virginia Tech,False
401525519,2023,6,Miami,Georgia Tech,False
401525520,2023,6,North Carolina,Syracuse,False
401525521,2023,6,NC State,Marshall,False
401525522,2023,6,Virginia,William & Mary,False
401525857,2023,6,Oklahoma State,Kansas State,False
401525858,2023,6,Baylor,Texas Tech,False
401525859,2023,6,Iowa State,TCU,False
401525860,2023,6,Kansas,UCF,False
401525861,2023,6,Texas,Oklahoma,True
401526837,2023,6,Massachusetts,Toledo,False
401531340,2023,6,Florida Atlantic,Tulsa,False
401531380,2023,6,UAB,South Florida,False
401531389,2023,6,Temple,UTSA,False
401531433,2023,6,Navy,North Texas,False
401531884,2023,6,Louisiana,Texas State,False
401531885,2023,6,UL Monroe,South Alabama,False
401531886,2023,6,Southern Miss,Old Dominion,False
401531887,2023,6,Troy,Arkansas State,False
401532414,2023,6,Eastern Michigan,Ball State,False
401532415,2023,6,Buffalo,Central Michigan,False
401532416,2023,6,Miami (OH),Bowling Green,False
401532417,2023,6,Ohio,Kent State,False
401532418,2023,6,Akron,Northern Illinois,False
401532590,2023,6,Utah State,Colorado State,False
401532591,2023,6,Wyoming,Fresno State,False
401532592,2023,6,Boise State,San José State,False
401540014,2023,6,Delaware,Duquesne,False
401540348,2023,6,Missouri State,North Dakota State,False
401540608,2023,6,Kennesaw State,Tennessee State,False
401520312,2023,7,Jacksonville State,Liberty,False
401520313,2023,7,Middle Tennessee,Louisiana Tech,False
401520314,2023,7,Florida International,UTEP,False
401520315,2023,7,New Mexico State,Sam Houston,False
401520316,2023,7,Alabama,Arkansas,False
401520317,2023,7,Army,Troy,False
401520318,2023,7,Kentucky,Missouri,False
401520319,2023,7,LSU,Auburn,False
401520320,2023,7,Maryland,Illinois,False
401520321,2023,7,Michigan,Indiana,False
401520322,2023,7,Penn State,Massachusetts,False
401520323,2023,7,Purdue,Ohio State,False
401520324,2023,7,Rutgers,Michigan State,False
401520325,2023,7,South Carolina,Florida,False
401520326,2023,7,Tennessee,Texas A&M,False
401520327,2023,7,Vanderbilt,Georgia,False
401520328,2023,7,Wisconsin,Iowa,False
401524029,2023,7,Colorado,Stanford,False
401524030,2023,7,Washington State,Arizona,False
401524031,2023,7,Notre Dame,USC,False
401524032,2023,7,Oregon State,UCLA,False
401524033,2023,7,Utah,California,False
401524034,2023,7,Washington,Oregon,False
401525523,2023,7,Duke,NC State,False
401525524,2023,7,Florida State,Syracuse,False
401525525,2023,7,Pittsburgh,Louisville,False
401525526,2023,7,North Carolina,Miami,False
401525527,2023,7,Virginia Tech,Wake Forest,False
401525862,2023,7,Houston,West Virginia,False
401525863,2023,7,Cincinnati,Iowa State,False
401525864,2023,7,Oklahoma State,Kansas,False
401525865,2023,7,TCU,BYU,False
401525866,2023,7,Texas Tech,Kansas State,False
401531371,2023,7,Memphis,Tulane,False
401531381,2023,7,UTSA,UAB,False
401531390,2023,7,North Texas,Temple,False
401531405,2023,7,Charlotte,Navy,False
401531415,2023,7,East Carolina,SMU,False
401531420,2023,7,South Florida,Florida Atlantic,False
401531888,2023,7,Appalachian State,Coastal Carolina,False
401531889,2023,7,Georgia State,Marshall,False
401531890,2023,7,James Madison,Georgia Southern,False
401531891,2023,7,Texas State,UL Monroe,False
401532419,2023,7,Ball State,Toledo,False
401532420,2023,7,Central Michigan,Akron,False
401532421,2023,7,Buffalo,Bowling Green,False
401532422,2023,7,Eastern Michigan,Kent State,False
401532423,2023,7,Western Michigan,Miami (OH),False
401532424,2023,7,Northern Illinois,Ohio,False
401532593,2023,7,Colorado State,Boise State,False
401532594,2023,7,Utah State,Fresno State,False
401532595,2023,7,Hawai'i,San Diego State,False
401532596,2023,7,New Mexico,San José State,False
401532597,2023,7,Nevada,UNLV,False
401532598,2023,7,Air Force,Wyoming,False
401540281,2023,7,Northern Colorado,Sacramento State,False
401540325,2023,7,Delaware,North Carolina A&T,False
401540349,2023,7,Western Illinois,Missouri State,False
401540372,2023,7,North Dakota,North Dakota State,False
401520329,2023,8,Jacksonville State,Western Kentucky,False
401520330,2023,8,Liberty,Middle Tennessee,False
401520331,2023,8,Sam Houston,Florida International,False
401520332,2023,8,UTEP,New Mexico State,False
401520333,2023,8,Alabama,Tennessee,False
401520334,2023,8,Arkansas,Mississippi State,False
401520335,2023,8,Auburn,Ole Miss,False
401520336,2023,8,Illinois,Wisconsin,False
401520337,2023,8,Indiana,Rutgers,False
401520338,2023,8,Iowa,Minnesota,False
401520339,2023,8,LSU,Army,False
401520340,2023,8,Michigan State,Michigan,False
401520341,2023,8,Missouri,South Carolina,False
401520342,2023,8,Nebraska,Northwestern,False
401520343,2023,8,Ohio State,Penn State,False
401520344,2023,8,UConn,South Florida,False
401524035,2023,8,Oregon,Washington State,False
401524036,2023,8,Stanford,UCLA,False
401524037,2023,8,USC,Utah,False
401524038,2023,8,Washington,Arizona State,False
401525528,2023,8,Georgia Tech,Boston College,False
401525529,2023,8,Miami,Clemson,False
401525530,2023,8,Florida State,Duke,False
401525531,2023,8,North Carolina,Virginia,False
401525532,2023,8,Wake Forest,Pittsburgh,False
401525867,2023,8,BYU,Texas Tech,False
401525868,2023,8,Cincinnati,Baylor,False
401525869,2023,8,Houston,Texas,False
401525870,2023,8,Kansas State,TCU,False
401525871,2023,8,Oklahoma,UCF,False
401525872,2023,8,West Virginia,Oklahoma State,False
401531341,2023,8,Tulsa,Rice,False
401531372,2023,8,Tulane,North Texas,False
401531382,2023,8,UAB,Memphis,False
401531391,2023,8,Temple,SMU,False
401531397,2023,8,Florida Atlantic,UTSA,False
401531406,2023,8,East Carolina,Charlotte,False
401531434,2023,8,Navy,Air Force,False
401531892,2023,8,South Alabama,Southern Miss,False
401531893,2023,8,Marshall,James Madison,False
401531894,2023,8,Georgia Southern,UL Monroe,False
401531895,2023,8,Old Dominion,Appalachian State,False
401531896,2023,8,Arkansas State,Coastal Carolina,False
401531897,2023,8,Louisiana,Georgia State,False
401532425,2023,8,Ball State,Central Michigan,False
401532426,2023,8,Northern Illinois,Eastern Michigan,False
401532427,2023,8,Miami (OH),Toledo,False
401532428,2023,8,Ohio,Western Michigan,False
401532429,2023,8,Bowling Green,Akron,False
401532430,2023,8,Kent State,Buffalo,False
401532599,2023,8,UNLV,Colorado State,False
401532600,2023,8,New Mexico,Hawai'i,False
401532601,2023,8,San Diego State,Nevada,False
401532602,2023,8,San José State,Utah State,False
401540270,2023,8,Sacramento State,Montana State,False
401540326,2023,8,Hampton,Delaware,False
401540350,2023,8,Missouri State,Murray State,False
401540385,2023,8,North Dakota State,Western Illinois,False
401520345,2023,9,Louisiana Tech,New Mexico State,False
401520346,2023,9,Western Kentucky,Liberty,False
401520347,2023,9,Florida International,Jacksonville State,False
401520348,2023,9,Sam Houston,UTEP,False
401520349,2023,9,Army,Massachusetts,False
401520350,2023,9,Auburn,Mississippi State,False
401520351,2023,9,Boston College,UConn,False
401520352,2023,9,Florida,Georgia,True
401520353,2023,9,Kentucky,Tennessee,False
401520354,2023,9,Minnesota,Michigan State,False
401520355,2023,9,Nebraska,Purdue,False
401520356,2023,9,Northwestern,Maryland,False
401520357,2023,9,Ole Miss,Vanderbilt,False
401520358,2023,9,Penn State,Indiana,False
401520359,2023,9,Texas A&M,South Carolina,False
401520360,2023,9,Wisconsin,Ohio State,False
401524039,2023,9,Arizona,Oregon State,False
401524040,2023,9,Arizona State,Washington State,False
401524041,2023,9,California,USC,False
401524042,2023,9,Stanford,Washington,False
401524043,2023,9,UCLA,Colorado,False
401524044,2023,9,Utah,Oregon,False
401525440,2023,9,Notre Dame,Pittsburgh,False
401525533,2023,9,Virginia Tech,Syracuse,False
401525534,2023,9,NC State,Clemson,False
401525535,2023,9,Louisville,Duke,False
401525536,2023,9,Wake Forest,Florida State,False
401525537,2023,9,Georgia Tech,North Carolina,False
401525538,2023,9,Miami,Virginia,False
401525873,2023,9,Baylor,Iowa State,False
401525874,2023,9,Kansas,Oklahoma,False
401525875,2023,9,Kansas State,Houston,False
401525876,2023,9,Oklahoma State,Cincinnati,False
401525877,2023,9,Texas,BYU,False
401525878,2023,9,UCF,West Virginia,False
401531342,2023,9,SMU,Tulsa,False
401531373,2023,9,Rice,Tulane,False
401531398,2023,9,UTSA,East Carolina,False
401531407,2023,9,Charlotte,Florida Atlantic,False
401531430,2023,9,North Texas,Memphis,False
401531898,2023,9,Appalachian State,Southern Miss,False
401531899,2023,9,Coastal Carolina,Marshall,False
401531900,2023,9,James Madison,Old Dominion,False
401531901,2023,9,UL Monroe,Arkansas State,False
401531902,2023,9,South Alabama,Louisiana,False
401531903,2023,9,Texas State,Troy,False
401531929,2023,9,Georgia Southern,Georgia State,False
401532431,2023,9,Eastern Michigan,Western Michigan,False
401532432,2023,9,Ohio,Miami (OH),False
401532603,2023,9,Colorado State,Air Force,False
401532604,2023,9,Nevada,New Mexico,False
401532605,2023,9,Hawai'i,San José State,False
401532606,2023,9,Fresno State,UNLV,False
401532607,2023,9,Boise State,Wyoming,False
401540255,2023,9,Sacramento State,Idaho State,False
401540327,2023,9,Towson,Delaware,False
401540351,2023,9,Youngstown State,Missouri State,False
401540366,2023,9,North Dakota State,Murray State,False
401540609,2023,9,Kennesaw State,Lincoln (CA),False
401520361,2023,10,Air Force,Army,True
401520362,2023,10,Alabama,LSU,False
401520363,2023,10,Florida,Arkansas,False
401520364,2023,10,Georgia,Missouri,False
401520365,2023,10,Indiana,Wisconsin,False
401520366,2023,10,Liberty,Louisiana Tech,False
401520367,2023,10,Maryland,Penn State,False
401520368,2023,10,Michigan,Purdue,False
401520369,2023,10,Michigan State,Nebraska,False
401520370,2023,10,Minnesota,Illinois,False
401520371,2023,10,Mississippi State,Kentucky,False
401520372,2023,10,New Mexico State,Middle Tennessee,False
401520373,2023,10,Northwestern,Iowa,True
401520374,2023,10,Ole Miss,Texas A&M,False
401520375,2023,10,Rutgers,Ohio State,False
401520376,2023,10,South Carolina,Jacksonville State,False
401520377,2023,10,Tennessee,UConn,False
401520378,2023,10,UTEP,Western Kentucky,False
401520379,2023,10,Vanderbilt,Auburn,False
401520400,2023,10,Massachusetts,Merrimack,False
401524045,2023,10,Arizona,UCLA,False
401524046,2023,10,Colorado,Oregon State,False
401524047,2023,10,Oregon,California,False
401524048,2023,10,USC,Washington,False
401524049,2023,10,Utah,Arizona State,False
401524050,2023,10,Washington State,Stanford,False
401525441,2023,10,Clemson,Notre Dame,False
401525451,2023,10,Sam Houston,Kennesaw State,False
401525539,2023,10,Duke,Wake Forest,False
401525540,2023,10,Syracuse,Boston College,False
401525541,2023,10,Pittsburgh,Florida State,False
401525542,2023,10,Virginia,Georgia Tech,False
401525543,2023,10,Louisville,Virginia Tech,False
401525544,2023,10,NC State,Miami,False
401525545,2023,10,North Carolina,Campbell,False
401525879,2023,10,Texas Tech,TCU,False
401525880,2023,10,Baylor,Houston,False
401525881,2023,10,Cincinnati,UCF,False
401525882,2023,10,Iowa State,Kansas,False
401525883,2023,10,Oklahoma State,Oklahoma,False
401525884,2023,10,Texas,Kansas State,False
401525885,2023,10,West Virginia,BYU,False
401531343,2023,10,Tulsa,Charlotte,False
401531374,2023,10,East Carolina,Tulane,False
401531383,2023,10,UAB,Florida Atlantic,False
401531392,2023,10,Temple,Navy,False
401531399,2023,10,North Texas,UTSA,False
401531425,2023,10,Memphis,South Florida,False
401531440,2023,10,Rice,SMU,False
401531904,2023,10,Troy,South Alabama,False
401531905,2023,10,Appalachian State,Marshall,False
401531906,2023,10,Georgia State,James Madison,False
401531907,2023,10,Old Dominion,Coastal Carolina,False
401531908,2023,10,Arkansas State,Louisiana,False
401531909,2023,10,Southern Miss,UL Monroe,False
401531910,2023,10,Texas State,Georgia Southern,False
401532433,2023,10,Central Michigan,Northern Illinois,False
401532434,2023,10,Toledo,Buffalo,False
401532435,2023,10,Bowling Green,Ball State,False
401532436,2023,10,Akron,Kent State,False
401532608,2023,10,Fresno State,Boise State,False
401532609,2023,10,Wyoming,Colorado State,False
401532610,2023,10,Nevada,Hawai'i,False
401532611,2023,10,New Mexico,UNLV,False
401532612,2023,10,San Diego State,Utah State,False
401540107,2023,10,Missouri State,Illinois State,False
401540263,2023,10,Montana,Sacramento State,False
401540328,2023,10,Delaware,Elon,False
401540386,2023,10,South Dakota State,North Dakota State,False
401520380,2023,11,Arkansas,Auburn,False
401520381,2023,11,Army,Holy Cross,False
401520382,2023,11,Georgia,Ole Miss,False
401520383,2023,11,Illinois,Indiana,False
401520384,2023,11,Iowa,Rutgers,False
401520385,2023,11,James Madison,UConn,False
401520386,2023,11,Kentucky,Alabama,False
401520387,2023,11,Louisiana Tech,Sam Houston,False
401520388,2023,11,Liberty,Old Dominion,False
401520389,2023,11,LSU,Florida,False
401520390,2023,11,Middle Tennessee,Florida International,False
401520391,2023,11,Missouri,Tennessee,False
401520392,2023,11,Nebraska,Maryland,False
401520393,2023,11,Ohio State,Michigan State,False
401520394,2023,11,Penn State,Michigan,False
401520395,2023,11,Purdue,Minnesota,False
401520396,2023,11,South Carolina,Vanderbilt,False
401520397,2023,11,Texas A&M,Mississippi State,False
401520398,2023,11,Wisconsin,Northwestern,False
401520399,2023,11,Western Kentucky,New Mexico State,False
401524051,2023,11,California,Washington State,False
401524052,2023,11,Colorado,Arizona,False
401524053,2023,11,Oregon,USC,False
401524054,2023,11,Oregon State,Stanford,False
401524055,2023,11,UCLA,Arizona State,False
401524056,2023,11,Washington,Utah,False
401525546,2023,11,Louisville,Virginia,False
401525547,2023,11,Boston College,Virginia Tech,False
401525548,2023,11,Clemson,Georgia Tech,False
401525549,2023,11,North Carolina,Duke,False
401525550,2023,11,Florida State,Miami,False
401525551,2023,11,Wake Forest,NC State,False
401525552,2023,11,Syracuse,Pittsburgh,True
401525886,2023,11,BYU,Iowa State,False
401525887,2023,11,Houston,Cincinnati,False
401525888,2023,11,Kansas,Texas Tech,False
401525889,2023,11,Kansas State,Baylor,False
401525890,2023,11,Oklahoma,West Virginia,False
401525891,2023,11,TCU,Texas,False
401525892,2023,11,UCF,Oklahoma State,False
401531344,2023,11,Tulane,Tulsa,False
401531384,2023,11,Navy,UAB,False
401531393,2023,11,South Florida,Temple,False
401531400,2023,11,UTSA,Rice,False
401531408,2023,11,Charlotte,Memphis,False
401531416,2023,11,Florida Atlantic,East Carolina,False
401531437,2023,11,SMU,North Texas,False
401531911,2023,11,Louisiana,Southern Miss,False
401531912,2023,11,Coastal Carolina,Texas State,False
401531913,2023,11,Georgia State,Appalachian State,False
401531914,2023,11,Marshall,Georgia Southern,False
401531915,2023,11,UL Monroe,Troy,False
401531916,2023,11,South Alabama,Arkansas State,False
401532437,2023,11,Northern Illinois,Ball State,False
401532438,2023,11,Western Michigan,Central Michigan,False
401532439,2023,11,Buffalo,Ohio,False
401532440,2023,11,Toledo,Eastern Michigan,False
401532441,2023,11,Miami (OH),Akron,False
401532442,2023,11,Kent State,Bowling Green,False
401532613,2023,11,Hawai'i,Air Force,False
401532614,2023,11,San José State,Fresno State,False
401532615,2023,11,Utah State,Nevada,False
401532616,2023,11,Boise State,New Mexico,False
401532617,2023,11,Colorado State,San Diego State,False
401532618,2023,11,UNLV,Wyoming,False
401540233,2023,11,Sacramento State,Cal Poly,False
401540318,2023,11,Campbell,Delaware,False
401540352,2023,11,Missouri State,Northern Iowa,False
401540387,2023,11,North Dakota State,Southern Illinois,False
401540610,2023,11,Kennesaw State,Virginia Lynchburg,False
401520401,2023,12,Alabama,Chattanooga,False
401520402,2023,12,Arkansas,Florida International,False
401520403,2023,12,Army,Coastal Carolina,False
401520404,2023,12,Auburn,New Mexico State,False
401520405,2023,12,Indiana,Michigan State,False
401520406,2023,12,Iowa,Illinois,False
401520407,2023,12,Jacksonville State,Louisiana Tech,False
401520408,2023,12,Liberty,Massachusetts,False
401520409,2023,12,LSU,Georgia State,False
401520410,2023,12,Maryland,Michigan,False
401520411,2023,12,Middle Tennessee,UTEP,False
401520412,2023,12,Mississippi State,Southern Miss,False
401520413,2023,12,Missouri,Florida,False
401520414,2023,12,Northwestern,Purdue,False
401520415,2023,12,Ohio State,Minnesota,False
401520416,2023,12,Ole Miss,UL Monroe,False
401520417,2023,12,Penn State,Rutgers,False
401520418,2023,12,South Carolina,Kentucky,False
401520419,2023,12,Tennessee,Georgia,False
401520420,2023,12,Texas A&M,Abilene Christian,False
401520421,2023,12,UConn,Sacred Heart,False
401520422,2023,12,Wisconsin,Nebraska,False
401520423,2023,12,Western Kentucky,Sam Houston,False
401524057,2023,12,Washington State,Colorado,False
401524058,2023,12,Arizona,Utah,False
401524059,2023,12,Arizona State,Oregon,False
401524060,2023,12,Oregon State,Washington,False
401524061,2023,12,Stanford,California,False
401524062,2023,12,USC,UCLA,False
401525442,2023,12,Notre Dame,Wake Forest,False
